Scenario,Version,FoodWeb,FW_KEY,Ecosystem,Metric,EmpiricalValue,MeanPseudoAfterFiltering,ValidRunsAfterFiltering,OutlierRunsRemoved,Difference,DifferenceDirection
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Grass lake,grass lake,lakes,MeanVulnerability,3.85714285714,3.63266711435,99,1,-0.22447574279,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Gull lake,gull lake,lakes,MeanVulnerability,5.09756097561,4.37208764731,99,1,-0.7254733283,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Gull lake north,gull lake north,lakes,MeanVulnerability,1.64285714286,1.70038188523,99,1,0.05752474237,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Helldiver pond,helldiver pond,lakes,MeanVulnerability,4.63888888889,3.86741030198,100,0,-0.77147858691,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,High pond,high pond,lakes,MeanVulnerability,3.60869565217,3.3820146554,98,2,-0.22668099677,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Hoel lake,hoel lake,lakes,MeanVulnerability,7.83333333333,7.81875,100,0,-0.01458333333,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Horseshoe Lake,horseshoe lake,lakes,MeanVulnerability,5.08163265306,4.9804867681,99,1,-0.10114588496,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Indian Lake,indian lake,lakes,MeanVulnerability,3.125,2.9893775584,89,11,-0.1356224416,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Lake Malawi,lake malawi,lakes,MeanVulnerability,6.57142857143,6.31591889119,100,0,-0.25550968024,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Little Rainbow Lake,little rainbow lake,lakes,MeanVulnerability,5.02040816327,4.21977022282,98,2,-0.80063794045,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Long Lake,long lake,lakes,MeanVulnerability,6.55555555556,5.34182808252,96,4,-1.21372747304,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Loon Lake,loon lake,lakes,MeanVulnerability,3.38235294118,3.34280414057,98,2,-0.03954880061,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Lost Lake,lost lake,lakes,MeanVulnerability,5.0,4.73840332337,100,0,-0.26159667663,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Lost Lake East,lost lake east,lakes,MeanVulnerability,3.375,3.31756021756,99,1,-0.05743978244,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Lower Sister Lake,lower sister lake,lakes,MeanVulnerability,4.81818181818,3.91355933568,100,0,-0.9046224825,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Oswego Lake,oswego lake,lakes,MeanVulnerability,4.1875,4.19477109392,98,2,0.00727109392,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Owl Lake,owl lake,lakes,MeanVulnerability,2.69230769231,2.56157717861,97,3,-0.1307305137,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Rat Lake,rat lake,lakes,MeanVulnerability,5.34,5.24990402374,100,0,-0.09009597626,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Razorback Lake,razorback lake,lakes,MeanVulnerability,4.29268292683,3.83490233738,100,0,-0.45778058945,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Rock Lake,rock lake,lakes,MeanVulnerability,2.21052631579,2.18892582448,100,0,-0.02160049131,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Russian Lake,russian lake,lakes,MeanVulnerability,2.60869565217,2.44966642066,100,0,-0.15902923151,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Safford Lake,safford lake,lakes,MeanVulnerability,5.13953488372,5.07825032283,94,6,-0.06128456089,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Sand Lake,sand lake,lakes,MeanVulnerability,2.82142857143,2.68730334882,99,1,-0.13412522261,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Scottish Lake,scottish lake,lakes,MeanVulnerability,7.23404255319,5.497816312,99,1,-1.73622624119,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Skipwith Pond,skipwith pond,lakes,MeanVulnerability,11.0625,9.0628395053,98,2,-1.9996604947,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,South Lake,south lake,lakes,MeanVulnerability,2.76923076923,3.03134125597,100,0,0.26211048674,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Squaw Lake,squaw lake,lakes,MeanVulnerability,4.15,4.12820306744,100,0,-0.02179693256,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Stink Lake,stink lake,lakes,MeanVulnerability,5.32692307692,5.34789147796,90,10,0.02096840104,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Tuesday Lake 1984,tuesday lake 1984,lakes,MeanVulnerability,5.38775510204,5.36820216592,87,13,-0.01955293612,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Tuesday Lake 1986,tuesday lake 1986,lakes,MeanVulnerability,4.81632653061,4.70929152706,90,10,-0.10703500355,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Twelfth Tee Lake,twelfth tee lake,lakes,MeanVulnerability,2.66666666667,2.57496109778,100,0,-0.09170556889,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Twin Lake East,twin lake east,lakes,MeanVulnerability,1.77777777778,1.70241334629,98,2,-0.07536443149,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Twin Lake West,twin lake west,lakes,MeanVulnerability,3.27777777778,3.07303581352,100,0,-0.20474196426,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Whipple Lake,whipple lake,lakes,MeanVulnerability,4.32258064516,4.07435287455,97,3,-0.24822777061,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Wolf Lake,wolf lake,lakes,MeanVulnerability,1.57692307692,1.5097165656,98,2,-0.06720651132,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AP1,ap1,marine,MeanVulnerability,3.0,2.52925,100,0,-0.47075,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AP2,ap2,marine,MeanVulnerability,3.36363636364,3.22032683751,96,4,-0.14330952613,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AP3,ap3,marine,MeanVulnerability,3.0625,2.96419930888,97,3,-0.09830069112,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,AP4,ap4,marine,MeanVulnerability,2.1,1.86399011986,98,2,-0.23600988014,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,BP1,bp1,marine,MeanVulnerability,4.94444444444,4.94905693319,99,1,0.00461248875,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,BP2,bp2,marine,MeanVulnerability,3.3,2.84968656627,98,2,-0.45031343373,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,BP3,bp3,marine,MeanVulnerability,4.6,4.32721108257,98,2,-0.27278891743,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Caribbean Reef,caribbean reef,marine,MeanVulnerability,13.4146341463,10.5155235037,95,5,-2.8991106426,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CGP1,cgp1,marine,MeanVulnerability,4.0,3.59015709377,97,3,-0.40984290623,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CGP2,cgp2,marine,MeanVulnerability,2.5,2.54198734599,100,0,0.04198734599,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CGP3,cgp3,marine,MeanVulnerability,3.53571428571,3.393326332,97,3,-0.14238795371,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Chesapeake Bay,chesapeake bay,marine,MeanVulnerability,33.0780590717,28.9655690221,100,0,-4.1124900496,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Chilean Intertidal Curaumilla,chilean intertidal curaumilla,marine,MeanVulnerability,13.9375,9.48470045908,100,0,-4.45279954092,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Chilean Intertidal El Quisco,chilean intertidal el quisco,marine,MeanVulnerability,14.4623655914,9.8193027311,100,0,-4.6430628603,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Chilean Intertidal Las Cruces,chilean intertidal las cruces,marine,MeanVulnerability,13.9690721649,9.49866877296,99,1,-4.47040339194,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Chilean Intertidal Los Molles,chilean intertidal los molles,marine,MeanVulnerability,13.9175257732,9.45904533793,98,2,-4.45848043527,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CR1P1,cr1p1,marine,MeanVulnerability,9.01785714286,8.7622247385,98,2,-0.25563240436,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CR1P2,cr1p2,marine,MeanVulnerability,8.75925925926,8.4332727522,98,2,-0.32598650706,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CR1P3,cr1p3,marine,MeanVulnerability,7.85714285714,7.12969056019,99,1,-0.72745229695,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CR1P4,cr1p4,marine,MeanVulnerability,6.94285714286,7.31333019349,99,1,0.37047305063,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CR2P1,cr2p1,marine,MeanVulnerability,8.37209302326,7.65682491218,98,2,-0.71526811108,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CR2P2,cr2p2,marine,MeanVulnerability,7.58333333333,7.56946857284,100,0,-0.01386476049,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CR2P3,cr2p3,marine,MeanVulnerability,7.22580645161,7.11685416288,97,3,-0.10895228873,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,CR2P4,cr2p4,marine,MeanVulnerability,4.96428571429,4.52409823357,99,1,-0.44018748072,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,F1P1,f1p1,marine,MeanVulnerability,6.43243243243,4.56021434183,100,0,-1.8722180906,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,F1P2,f1p2,marine,MeanVulnerability,9.73076923077,6.76693988811,99,1,-2.96382934266,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,F1P3,f1p3,marine,MeanVulnerability,6.45454545455,4.72401396261,99,1,-1.73053149194,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,F1P4,f1p4,marine,MeanVulnerability,8.31428571429,6.29674912979,99,1,-2.0175365845,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,F2P1,f2p1,marine,MeanVulnerability,7.12,4.95440025921,100,0,-2.16559974079,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,F2P2,f2p2,marine,MeanVulnerability,5.11764705882,3.45782351097,100,0,-1.65982354785,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,F2P3,f2p3,marine,MeanVulnerability,7.19444444444,5.11731215643,99,1,-2.07713228801,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,F2P4,f2p4,marine,MeanVulnerability,5.83720930233,4.79537787876,99,1,-1.04183142357,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FP1,fp1,marine,MeanVulnerability,3.5625,3.75530793396,99,1,0.19280793396,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FXAP1,fxap1,marine,MeanVulnerability,9.53846153846,7.47781431948,97,3,-2.06064721898,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FXAP2,fxap2,marine,MeanVulnerability,9.38888888889,7.4781310979,96,4,-1.91075779099,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FXAP3,fxap3,marine,MeanVulnerability,8.92857142857,7.82190760209,99,1,-1.10666382648,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FXAP4,fxap4,marine,MeanVulnerability,6.94736842105,6.50933691359,100,0,-0.43803150746,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FXBP1,fxbp1,marine,MeanVulnerability,7.45833333333,6.11062006651,99,1,-1.34771326682,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FXBP2,fxbp2,marine,MeanVulnerability,10.2258064516,9.17703672623,98,2,-1.04876972537,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FXBP3,fxbp3,marine,MeanVulnerability,9.65789473684,7.73123267378,98,2,-1.92666206306,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,FXBP4,fxbp4,marine,MeanVulnerability,10.8947368421,8.99901250947,99,1,-1.89572433263,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,GJAP1,gjap1,marine,MeanVulnerability,8.4,6.62724253292,99,1,-1.77275746708,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,GJAP2,gjap2,marine,MeanVulnerability,6.04347826087,5.63182356723,99,1,-0.41165469364,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,GJAP3,gjap3,marine,MeanVulnerability,5.25,5.10071234248,98,2,-0.14928765752,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,GJAP4,gjap4,marine,MeanVulnerability,4.21052631579,3.96901954977,100,0,-0.24150676602,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,GJBP1,gjbp1,marine,MeanVulnerability,10.4857142857,8.8125938665,100,0,-1.6731204192,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,GJBP2,gjbp2,marine,MeanVulnerability,8.1724137931,6.13912345476,99,1,-2.03329033834,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,GJBP3,gjbp3,marine,MeanVulnerability,7.34782608696,7.34092617142,100,0,-0.00689991554,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,GJBP4,gjbp4,marine,MeanVulnerability,5.5,5.04517342202,99,1,-0.45482657798,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Kongsfjorden,kongsfjorden,marine,MeanVulnerability,6.372,5.62395283634,99,1,-0.74804716366,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L1P1,l1p1,marine,MeanVulnerability,8.90196078431,7.919574161,98,2,-0.98238662331,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L1P2,l1p2,marine,MeanVulnerability,7.25641025641,6.86166725363,99,1,-0.39474300278,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L1P3,l1p3,marine,MeanVulnerability,9.21951219512,8.93278344876,100,0,-0.28672874636,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L1P4,l1p4,marine,MeanVulnerability,8.13157894737,7.22591795764,97,3,-0.90566098973,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L2P1,l2p1,marine,MeanVulnerability,7.92307692308,7.83279926224,99,1,-0.09027766084,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L2P2,l2p2,marine,MeanVulnerability,10.3023255814,9.46781162929,97,3,-0.83451395211,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L2P3,l2p3,marine,MeanVulnerability,4.68181818182,4.36223683677,96,4,-0.31958134505,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L2P4,l2p4,marine,MeanVulnerability,7.41176470588,6.96305564318,99,1,-0.4487090627,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L3P1,l3p1,marine,MeanVulnerability,8.03846153846,7.1515133393,99,1,-0.88694819916,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L3P2,l3p2,marine,MeanVulnerability,4.7619047619,4.44842176423,100,0,-0.31348299767,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L3P3,l3p3,marine,MeanVulnerability,10.0444444444,8.81957211878,97,3,-1.22487232562,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L3P4,l3p4,marine,MeanVulnerability,7.34285714286,7.07137955272,100,0,-0.27147759014,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L4P1,l4p1,marine,MeanVulnerability,9.54,8.85058068009,99,1,-0.68941931991,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L4P2,l4p2,marine,MeanVulnerability,9.78260869565,8.78434516688,99,1,-0.99826352877,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L4P3,l4p3,marine,MeanVulnerability,7.15625,7.61917772731,97,3,0.46292772731,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,L4P4,l4p4,marine,MeanVulnerability,7.83333333333,7.33705395235,99,1,-0.49627938098,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,Lough Hyne,lough hyne,marine,MeanVulnerability,15.1321321321,11.3296012821,99,1,-3.80253085,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,MBP1,mbp1,marine,MeanVulnerability,6.61290322581,6.46463854313,100,0,-0.14826468268,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,MBP2,mbp2,marine,MeanVulnerability,5.1875,4.77459119398,99,1,-0.41290880602,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,MBP3,mbp3,marine,MeanVulnerability,9.77142857143,8.27282997439,99,1,-1.49859859704,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,MBP4,mbp4,marine,MeanVulnerability,6.12,6.36111103847,99,1,0.24111103847,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC1P1,pc1p1,marine,MeanVulnerability,5.17647058824,4.77658092686,98,2,-0.39988966138,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC1P2,pc1p2,marine,MeanVulnerability,5.3,5.11152255388,98,2,-0.18847744612,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC1P3,pc1p3,marine,MeanVulnerability,5.04545454545,4.91369771515,99,1,-0.1317568303,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC1P4,pc1p4,marine,MeanVulnerability,4.6875,4.3924944978,98,2,-0.2950055022,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC2P1,pc2p1,marine,MeanVulnerability,4.05555555556,3.90848908486,98,2,-0.1470664707,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC2P2,pc2p2,marine,MeanVulnerability,7.26086956522,7.26261915514,98,2,0.00174958992,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC2P3,pc2p3,marine,MeanVulnerability,3.85714285714,3.83445330443,97,3,-0.02268955271,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC2P4,pc2p4,marine,MeanVulnerability,4.76923076923,4.84319049372,95,5,0.07395972449,Pseudo > empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PC2P5,pc2p5,marine,MeanVulnerability,2.6,2.41666265833,99,1,-0.18333734167,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PGSBP1,pgsbp1,marine,MeanVulnerability,2.66666666667,2.52758398761,99,1,-0.13908267906,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PGSBP2,pgsbp2,marine,MeanVulnerability,4.04545454545,4.01186182921,99,1,-0.03359271624,Pseudo < empirical
result_wlnm_dir_neg_roleonly_trophicv2_100x290_train10-90_Apocrita_20260910_011848,WLNM_dir_neg,PGUBP1,pgubp1,marine,MeanVulnerability,3.53846153846,3.49446736597,100,0,-0.04399417249,Pseudo < empirical
