autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
134506,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,acanthopleura echinata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,5.1,-999,Sarcothalia crispata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0051051051051051
135036,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,nothochthamalus scabrosus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,360.0
135037,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,Nothogenia fastigiata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135038,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,perumytilus purpuratus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.52,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,7.142857142857143
135039,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,petalonia fascia,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135040,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,petroglossum spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135041,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,plocamium cartilageneum,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135042,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,polysiphonia_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135043,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,porphyra_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135044,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,Prionitis decipiens,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135045,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,ralfsia spp.,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135046,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,rama novazelandensis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135047,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,rhizoclonium cilindricum,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135048,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,Sarcothalia crispata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135049,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,schottera nicaensis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135050,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,schyzimenia doryophora,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135051,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,scythosiphon lomentaria,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135052,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,semimytilus algosus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.04,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,450.0
135053,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,Trematocarpus dichotomus,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135054,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,ulva rigida,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135055,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,18.0,-999,ulvella spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.018018018018018
135056,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.02,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,822.5
135057,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,scurria  ceciliana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.045,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,365.55555555555554
135058,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,scurria  plana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.03,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,548.3333333333334
135059,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,scurria variabilis,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,54.833333333333336
135060,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,scurria viridula,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1.84,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,8.940217391304348
135061,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,tegula atra,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,16.45
135062,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,adenocystis utricularis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135063,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,ahnfeltiopsis spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135064,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,balanus laevis,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,328.99999999999994
135065,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,benthic_diatoms,,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135066,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,bryopsis_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135067,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,centroceras spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135068,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,ceramium spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135069,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,chaetomorpha_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135070,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,chondrus  canaliculatus,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135071,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,cladophora spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135072,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,codium dimorpha,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135073,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,colpomenia phaeodactyla,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135074,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,colpomenia sinuosa,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135075,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,durvillaea antarctica,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135076,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,ectocarpus silicosus,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135077,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,enteromorpha compressa,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135078,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,gelidium rex,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135079,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,Gelidium chilensis,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135080,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,glossophora kunthii,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135081,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,grateloupia ,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135082,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,gymnogongrus furcellatus,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135083,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,halopteris funicularis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
135084,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,16.45,-999,hildenbrandia lecanelieri,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0164664664664664
