Foodweb,FoodwebKey,Ecosystem,MetricName,MetricLabel,Value,RetainedRunsAfterTukey,OutlierRunsExcluded,NetworkType
AEW03,aew03,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.405659882,45,1,Mean pseudo
AEW04,aew04,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.39973597292,38,3,Mean pseudo
AEW05,aew05,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.02550134576,44,3,Mean pseudo
AEW06,aew06,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.92680593329,41,3,Mean pseudo
AEW07,aew07,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.79852755122,38,5,Mean pseudo
AEW08,aew08,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.24227261705,37,5,Mean pseudo
AEW09,aew09,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.25738171934,40,4,Mean pseudo
AEW11,aew11,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.41935322718,40,1,Mean pseudo
AEW17,aew17,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.73683192756,38,6,Mean pseudo
AEW18,aew18,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.0088543556,43,5,Mean pseudo
AEW25,aew25,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.02883223078,40,3,Mean pseudo
AEW27,aew27,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.76212383009,36,6,Mean pseudo
AEW30,aew30,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.93364572388,48,2,Mean pseudo
AEW49,aew49,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,5.0410346963,35,7,Mean pseudo
AP1,ap1,Marine,MeanTrophicHeight,Mean trophic height,2.12096416958,45,4,Mean pseudo
AP2,ap2,Marine,MeanTrophicHeight,Mean trophic height,2.44915269151,44,3,Mean pseudo
AP3,ap3,Marine,MeanTrophicHeight,Mean trophic height,2.60158566544,43,3,Mean pseudo
AP4,ap4,Marine,MeanTrophicHeight,Mean trophic height,2.47551667862,44,3,Mean pseudo
Afon Hafren 2005,afon hafren 2005,Stream,MeanTrophicHeight,Mean trophic height,1.95088934155,45,5,Mean pseudo
Alert,alert,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.02624052945,44,4,Mean pseudo
Alford lake,alford lake,Lake,MeanTrophicHeight,Mean trophic height,1.76208994515,44,4,Mean pseudo
Allt a Mharcaidh,allt a mharcaidh,Stream,MeanTrophicHeight,Mean trophic height,1.9945628541,50,0,Mean pseudo
BP1,bp1,Marine,MeanTrophicHeight,Mean trophic height,1.91859308165,43,3,Mean pseudo
BP2,bp2,Marine,MeanTrophicHeight,Mean trophic height,1.6512578702,48,1,Mean pseudo
BP3,bp3,Marine,MeanTrophicHeight,Mean trophic height,2.07953394243,49,0,Mean pseudo
Balsam lake,balsam lake,Lake,MeanTrophicHeight,Mean trophic height,1.59798667653,44,6,Mean pseudo
Beaver lake,beaver lake,Lake,MeanTrophicHeight,Mean trophic height,1.68331803277,45,5,Mean pseudo
Big hope lake,big hope lake,Lake,MeanTrophicHeight,Mean trophic height,1.81945519946,46,4,Mean pseudo
Blackrock Stream,blackrock stream,Stream,MeanTrophicHeight,Mean trophic height,1.51248795589,45,5,Mean pseudo
Brandy lake,brandy lake,Lake,MeanTrophicHeight,Mean trophic height,1.89180984995,48,1,Mean pseudo
Bridge brook lake,bridge brook lake,Lake,MeanTrophicHeight,Mean trophic height,1.65874085658,48,2,Mean pseudo
Broad Stream,broad stream,Stream,MeanTrophicHeight,Mean trophic height,1.56826301494,47,3,Mean pseudo
Broadstone Stream,broadstone stream,Stream,MeanTrophicHeight,Mean trophic height,3.195901767,39,5,Mean pseudo
Brook trout lake,brook trout lake,Lake,MeanTrophicHeight,Mean trophic height,1.45010425475,46,4,Mean pseudo
Buck pond,buck pond,Lake,MeanTrophicHeight,Mean trophic height,1.57097246192,47,3,Mean pseudo
Bure Stream,bure stream,Stream,MeanTrophicHeight,Mean trophic height,1.75295915641,48,2,Mean pseudo
Burntbridge lake,burntbridge lake,Lake,MeanTrophicHeight,Mean trophic height,1.52737539859,44,6,Mean pseudo
Bylot,bylot,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.35067009653,46,3,Mean pseudo
CGP1,cgp1,Marine,MeanTrophicHeight,Mean trophic height,2.2766790198,47,2,Mean pseudo
CGP2,cgp2,Marine,MeanTrophicHeight,Mean trophic height,2.42095210642,42,2,Mean pseudo
CGP3,cgp3,Marine,MeanTrophicHeight,Mean trophic height,2.40512380619,42,4,Mean pseudo
CR1P1,cr1p1,Marine,MeanTrophicHeight,Mean trophic height,2.37865741661,40,7,Mean pseudo
CR1P2,cr1p2,Marine,MeanTrophicHeight,Mean trophic height,2.38399501708,46,3,Mean pseudo
CR1P3,cr1p3,Marine,MeanTrophicHeight,Mean trophic height,2.1948610738,44,4,Mean pseudo
CR1P4,cr1p4,Marine,MeanTrophicHeight,Mean trophic height,1.96719064722,41,5,Mean pseudo
CR2P1,cr2p1,Marine,MeanTrophicHeight,Mean trophic height,2.19341317104,42,4,Mean pseudo
CR2P2,cr2p2,Marine,MeanTrophicHeight,Mean trophic height,2.18507479667,45,4,Mean pseudo
CR2P3,cr2p3,Marine,MeanTrophicHeight,Mean trophic height,2.00334822246,43,3,Mean pseudo
CR2P4,cr2p4,Marine,MeanTrophicHeight,Mean trophic height,2.59857543352,42,2,Mean pseudo
Canton Creek,canton creek,Stream,MeanTrophicHeight,Mean trophic height,1.55532394435,45,5,Mean pseudo
Caribbean Reef,caribbean reef,Marine,MeanTrophicHeight,Mean trophic height,7.89342877134,38,5,Mean pseudo
Carpinteria,carpinteria,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,8.21572957526,43,5,Mean pseudo
Cascade lake,cascade lake,Lake,MeanTrophicHeight,Mean trophic height,1.69677829981,47,3,Mean pseudo
Chesapeake Bay,chesapeake bay,Marine,MeanTrophicHeight,Mean trophic height,4.04558672611,43,7,Mean pseudo
Chilean Intertidal Curaumilla,chilean intertidal curaumilla,Marine,MeanTrophicHeight,Mean trophic height,1.62463279353,50,0,Mean pseudo
Chilean Intertidal El Quisco,chilean intertidal el quisco,Marine,MeanTrophicHeight,Mean trophic height,1.63089240886,50,0,Mean pseudo
Chilean Intertidal Las Cruces,chilean intertidal las cruces,Marine,MeanTrophicHeight,Mean trophic height,1.6362482895,48,1,Mean pseudo
Chilean Intertidal Los Molles,chilean intertidal los molles,Marine,MeanTrophicHeight,Mean trophic height,1.64205476449,49,0,Mean pseudo
Chub lake,chub lake,Lake,MeanTrophicHeight,Mean trophic height,1.48616143177,47,3,Mean pseudo
Chub pond,chub pond,Lake,MeanTrophicHeight,Mean trophic height,1.91528088906,40,10,Mean pseudo
Connera lake,connera lake,Lake,MeanTrophicHeight,Mean trophic height,1.6802490447,48,0,Mean pseudo
Constable lake,constable lake,Lake,MeanTrophicHeight,Mean trophic height,1.45175866347,48,2,Mean pseudo
Dargall Lane,dargall lane,Stream,MeanTrophicHeight,Mean trophic height,2.17581904544,47,2,Mean pseudo
Deep lake,deep lake,Lake,MeanTrophicHeight,Mean trophic height,1.44964202559,47,2,Mean pseudo
Dempsters Stream,dempsters stream,Stream,MeanTrophicHeight,Mean trophic height,1.73479626454,46,4,Mean pseudo
Duddon Pike Beck,duddon pike beck,Stream,MeanTrophicHeight,Mean trophic height,2.12112036895,48,2,Mean pseudo
Dutch Microfauna food web PlotA,dutch microfauna food web plota,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,2.00903974162,39,3,Mean pseudo
Dutch Microfauna food web PlotB,dutch microfauna food web plotb,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,1.86554963236,32,7,Mean pseudo
Dutch Microfauna food web PlotC,dutch microfauna food web plotc,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,2.03321973217,36,0,Mean pseudo
Emerald lake,emerald lake,Lake,MeanTrophicHeight,Mean trophic height,1.97397231465,42,7,Mean pseudo
F1P1,f1p1,Marine,MeanTrophicHeight,Mean trophic height,1.8115434597,44,3,Mean pseudo
F1P2,f1p2,Marine,MeanTrophicHeight,Mean trophic height,2.03178684434,44,1,Mean pseudo
F1P3,f1p3,Marine,MeanTrophicHeight,Mean trophic height,1.71044916918,44,4,Mean pseudo
F1P4,f1p4,Marine,MeanTrophicHeight,Mean trophic height,1.85597390187,45,3,Mean pseudo
F2P1,f2p1,Marine,MeanTrophicHeight,Mean trophic height,1.73519654063,44,4,Mean pseudo
F2P2,f2p2,Marine,MeanTrophicHeight,Mean trophic height,1.71637811671,47,2,Mean pseudo
F2P3,f2p3,Marine,MeanTrophicHeight,Mean trophic height,2.09448837188,46,3,Mean pseudo
F2P4,f2p4,Marine,MeanTrophicHeight,Mean trophic height,1.94446054396,40,6,Mean pseudo
FP1,fp1,Marine,MeanTrophicHeight,Mean trophic height,1.9953527497,43,3,Mean pseudo
FXAP1,fxap1,Marine,MeanTrophicHeight,Mean trophic height,1.67958163517,42,4,Mean pseudo
FXAP2,fxap2,Marine,MeanTrophicHeight,Mean trophic height,1.87808859587,45,3,Mean pseudo
FXAP3,fxap3,Marine,MeanTrophicHeight,Mean trophic height,1.89638145436,46,1,Mean pseudo
FXAP4,fxap4,Marine,MeanTrophicHeight,Mean trophic height,2.14731516706,43,3,Mean pseudo
FXBP1,fxbp1,Marine,MeanTrophicHeight,Mean trophic height,1.59026795316,48,0,Mean pseudo
FXBP2,fxbp2,Marine,MeanTrophicHeight,Mean trophic height,1.86033619223,46,2,Mean pseudo
FXBP3,fxbp3,Marine,MeanTrophicHeight,Mean trophic height,1.79551200227,46,2,Mean pseudo
FXBP4,fxbp4,Marine,MeanTrophicHeight,Mean trophic height,1.94639645097,49,1,Mean pseudo
Falls lake,falls lake,Lake,MeanTrophicHeight,Mean trophic height,1.65693690095,47,3,Mean pseudo
Fawn lake,fawn lake,Lake,MeanTrophicHeight,Mean trophic height,1.9045838562,47,3,Mean pseudo
Federation lake,federation lake,Lake,MeanTrophicHeight,Mean trophic height,1.75434561136,47,2,Mean pseudo
FloridaIslandE1,floridaislande1,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.8747307044,38,7,Mean pseudo
FloridaIslandE2,floridaislande2,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,3.83199625365,38,2,Mean pseudo
FloridaIslandE3,floridaislande3,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,3.00766251079,44,3,Mean pseudo
FloridaIslandE7,floridaislande7,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,3.58665175917,34,5,Mean pseudo
FloridaIslandE9,floridaislande9,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,3.20294111754,38,3,Mean pseudo
GJAP1,gjap1,Marine,MeanTrophicHeight,Mean trophic height,1.67880832558,44,5,Mean pseudo
GJAP2,gjap2,Marine,MeanTrophicHeight,Mean trophic height,2.16837932258,42,0,Mean pseudo
GJAP3,gjap3,Marine,MeanTrophicHeight,Mean trophic height,1.75024892631,48,2,Mean pseudo
GJAP4,gjap4,Marine,MeanTrophicHeight,Mean trophic height,1.66159769036,46,0,Mean pseudo
GJBP1,gjbp1,Marine,MeanTrophicHeight,Mean trophic height,1.94756270436,44,4,Mean pseudo
GJBP2,gjbp2,Marine,MeanTrophicHeight,Mean trophic height,1.61317897908,41,8,Mean pseudo
GJBP3,gjbp3,Marine,MeanTrophicHeight,Mean trophic height,1.93145123844,47,1,Mean pseudo
GJBP4,gjbp4,Marine,MeanTrophicHeight,Mean trophic height,1.56838453772,44,4,Mean pseudo
Gearagh,gearagh,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.09641409151,44,5,Mean pseudo
German Creek,german creek,Stream,MeanTrophicHeight,Mean trophic height,1.59437321217,48,2,Mean pseudo
Goose lake,goose lake,Lake,MeanTrophicHeight,Mean trophic height,1.57158901467,42,6,Mean pseudo
"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1","grand caricaie marsh dominated by cladietum marisci, mown clmown1",Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,1.85468035091,46,4,Mean pseudo
"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2","grand caricaie marsh dominated by cladietum marisci, mown clmown2",Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,1.88052375608,43,6,Mean pseudo
"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol1",Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,1.82195566213,49,1,Mean pseudo
"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol2",Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.01152285513,48,2,Mean pseudo
"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown1",Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.06231426615,49,1,Mean pseudo
"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown2 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown2",Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.02945406913,50,0,Mean pseudo
"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl1 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol1",Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.04581289527,49,1,Mean pseudo
"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl2 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol2",Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,1.92475819801,46,4,Mean pseudo
Grass lake,grass lake,Lake,MeanTrophicHeight,Mean trophic height,1.68305078903,45,5,Mean pseudo
Gull lake,gull lake,Lake,MeanTrophicHeight,Mean trophic height,1.77551871599,47,3,Mean pseudo
Gull lake north,gull lake north,Lake,MeanTrophicHeight,Mean trophic height,1.61291644333,46,4,Mean pseudo
HEW01,hew01,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.83283123037,36,5,Mean pseudo
HEW02,hew02,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.4022354856,44,5,Mean pseudo
HEW03,hew03,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.98054449009,42,5,Mean pseudo
HEW04,hew04,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.96658231293,38,5,Mean pseudo
HEW05,hew05,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.52935145331,36,8,Mean pseudo
HEW06,hew06,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,5.37036226885,39,5,Mean pseudo
HEW10,hew10,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.55665168895,42,5,Mean pseudo
HEW11,hew11,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.33101179908,39,5,Mean pseudo
HEW12,hew12,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.83799587215,36,6,Mean pseudo
HEW13,hew13,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.63654992115,40,4,Mean pseudo
HEW16,hew16,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.96380841287,41,1,Mean pseudo
HEW17,hew17,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.84373165132,41,3,Mean pseudo
HEW21,hew21,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.28112322034,38,7,Mean pseudo
HEW22,hew22,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.82454433338,37,7,Mean pseudo
HEW36,hew36,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.98252484618,41,7,Mean pseudo
HEW47,hew47,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.43486793404,38,4,Mean pseudo
Hardknott Gill,hardknott gill,Stream,MeanTrophicHeight,Mean trophic height,1.94540145102,48,2,Mean pseudo
Healy Creek,healy creek,Stream,MeanTrophicHeight,Mean trophic height,1.69596860274,44,6,Mean pseudo
Helldiver pond,helldiver pond,Lake,MeanTrophicHeight,Mean trophic height,1.63923474418,44,6,Mean pseudo
Herschel,herschel,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.60759485981,43,4,Mean pseudo
High pond,high pond,Lake,MeanTrophicHeight,Mean trophic height,2.10412199563,48,2,Mean pseudo
Hoel lake,hoel lake,Lake,MeanTrophicHeight,Mean trophic height,1.88819594266,44,6,Mean pseudo
Horseshoe Lake,horseshoe lake,Lake,MeanTrophicHeight,Mean trophic height,1.85856800118,45,2,Mean pseudo
Iceland stream IS7 April 2009,iceland stream is7 april 2009,Stream,MeanTrophicHeight,Mean trophic height,1.51746141603,40,10,Mean pseudo
Iceland stream IS7 August 2008,iceland stream is7 august 2008,Stream,MeanTrophicHeight,Mean trophic height,1.36907101025,45,5,Mean pseudo
Iceland stream IS8  April 2009,iceland stream is8 april 2009,Stream,MeanTrophicHeight,Mean trophic height,1.32955475038,46,4,Mean pseudo
Iceland stream IS8 August 2008,iceland stream is8 august 2008,Stream,MeanTrophicHeight,Mean trophic height,1.34018680722,40,10,Mean pseudo
Indian Lake,indian lake,Lake,MeanTrophicHeight,Mean trophic height,1.4974718506,42,8,Mean pseudo
Kongsfjorden,kongsfjorden,Marine,MeanTrophicHeight,Mean trophic height,2.34834651161,39,9,Mean pseudo
Kye Burn,kye burn,Stream,MeanTrophicHeight,Mean trophic height,1.50635575608,47,3,Mean pseudo
L1P1,l1p1,Marine,MeanTrophicHeight,Mean trophic height,2.26742649506,45,3,Mean pseudo
L1P2,l1p2,Marine,MeanTrophicHeight,Mean trophic height,2.21342783818,41,6,Mean pseudo
L1P3,l1p3,Marine,MeanTrophicHeight,Mean trophic height,2.29526986303,44,4,Mean pseudo
L1P4,l1p4,Marine,MeanTrophicHeight,Mean trophic height,1.78492991842,45,5,Mean pseudo
L2P1,l2p1,Marine,MeanTrophicHeight,Mean trophic height,2.16451008115,42,5,Mean pseudo
L2P2,l2p2,Marine,MeanTrophicHeight,Mean trophic height,2.28484913293,46,1,Mean pseudo
L2P3,l2p3,Marine,MeanTrophicHeight,Mean trophic height,2.04555708085,42,6,Mean pseudo
L2P4,l2p4,Marine,MeanTrophicHeight,Mean trophic height,2.29086736372,43,2,Mean pseudo
L3P1,l3p1,Marine,MeanTrophicHeight,Mean trophic height,1.7601553781,41,5,Mean pseudo
L3P2,l3p2,Marine,MeanTrophicHeight,Mean trophic height,1.88355639328,47,3,Mean pseudo
L3P3,l3p3,Marine,MeanTrophicHeight,Mean trophic height,2.2534077527,47,1,Mean pseudo
L3P4,l3p4,Marine,MeanTrophicHeight,Mean trophic height,2.2811963065,44,3,Mean pseudo
L4P1,l4p1,Marine,MeanTrophicHeight,Mean trophic height,2.27533238998,43,3,Mean pseudo
L4P2,l4p2,Marine,MeanTrophicHeight,Mean trophic height,1.98288247927,44,3,Mean pseudo
L4P3,l4p3,Marine,MeanTrophicHeight,Mean trophic height,2.13812487127,44,0,Mean pseudo
L4P4,l4p4,Marine,MeanTrophicHeight,Mean trophic height,2.4885805249,45,3,Mean pseudo
Lake Malawi,lake malawi,Lake,MeanTrophicHeight,Mean trophic height,3.0687339647,27,2,Mean pseudo
Little Kye Burn,little kye burn,Stream,MeanTrophicHeight,Mean trophic height,1.57125310962,46,4,Mean pseudo
Little Rainbow Lake,little rainbow lake,Lake,MeanTrophicHeight,Mean trophic height,1.74996551674,47,3,Mean pseudo
Loddon Stream,loddon stream,Stream,MeanTrophicHeight,Mean trophic height,1.80641897324,50,0,Mean pseudo
Long Lake,long lake,Lake,MeanTrophicHeight,Mean trophic height,1.81500771796,39,8,Mean pseudo
Loon Lake,loon lake,Lake,MeanTrophicHeight,Mean trophic height,1.75982903558,46,4,Mean pseudo
Lost Lake,lost lake,Lake,MeanTrophicHeight,Mean trophic height,1.91545127836,46,3,Mean pseudo
Lost Lake East,lost lake east,Lake,MeanTrophicHeight,Mean trophic height,1.59680783439,48,2,Mean pseudo
Lough Hyne,lough hyne,Marine,MeanTrophicHeight,Mean trophic height,2.32207805717,41,9,Mean pseudo
Lower Sister Lake,lower sister lake,Lake,MeanTrophicHeight,Mean trophic height,1.76934595659,45,5,Mean pseudo
Lyde Stream,lyde stream,Stream,MeanTrophicHeight,Mean trophic height,1.60427391838,50,0,Mean pseudo
MBP1,mbp1,Marine,MeanTrophicHeight,Mean trophic height,2.33255590358,45,2,Mean pseudo
MBP2,mbp2,Marine,MeanTrophicHeight,Mean trophic height,2.09631105346,40,5,Mean pseudo
MBP3,mbp3,Marine,MeanTrophicHeight,Mean trophic height,1.66805840658,49,1,Mean pseudo
MBP4,mbp4,Marine,MeanTrophicHeight,Mean trophic height,1.87775594093,41,2,Mean pseudo
Mill Stream,mill stream,Stream,MeanTrophicHeight,Mean trophic height,1.73324389114,46,4,Mean pseudo
Mosendale Beck,mosendale beck,Stream,MeanTrophicHeight,Mean trophic height,1.92840539682,45,5,Mean pseudo
Nenetsky,nenetsky,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.68205066371,45,4,Mean pseudo
Old Lodge,old lodge,Stream,MeanTrophicHeight,Mean trophic height,1.82978743494,48,2,Mean pseudo
Oswego Lake,oswego lake,Lake,MeanTrophicHeight,Mean trophic height,1.78046429411,44,6,Mean pseudo
Owl Lake,owl lake,Lake,MeanTrophicHeight,Mean trophic height,1.42279203819,49,1,Mean pseudo
PC1P1,pc1p1,Marine,MeanTrophicHeight,Mean trophic height,1.88059898966,45,5,Mean pseudo
PC1P2,pc1p2,Marine,MeanTrophicHeight,Mean trophic height,2.06534802677,42,5,Mean pseudo
PC1P3,pc1p3,Marine,MeanTrophicHeight,Mean trophic height,2.34507670808,39,3,Mean pseudo
PC1P4,pc1p4,Marine,MeanTrophicHeight,Mean trophic height,1.77960500957,45,4,Mean pseudo
PC2P1,pc2p1,Marine,MeanTrophicHeight,Mean trophic height,1.86471288858,47,1,Mean pseudo
PC2P2,pc2p2,Marine,MeanTrophicHeight,Mean trophic height,1.94421947224,41,4,Mean pseudo
PC2P3,pc2p3,Marine,MeanTrophicHeight,Mean trophic height,2.06978492574,42,5,Mean pseudo
PC2P4,pc2p4,Marine,MeanTrophicHeight,Mean trophic height,1.6123278672,43,4,Mean pseudo
PC2P5,pc2p5,Marine,MeanTrophicHeight,Mean trophic height,2.12393449412,41,5,Mean pseudo
PGSBP1,pgsbp1,Marine,MeanTrophicHeight,Mean trophic height,2.48384563106,44,2,Mean pseudo
PGSBP2,pgsbp2,Marine,MeanTrophicHeight,Mean trophic height,2.62726188241,44,4,Mean pseudo
PGUBP1,pgubp1,Marine,MeanTrophicHeight,Mean trophic height,1.77602767289,39,7,Mean pseudo
PGUBP2,pgubp2,Marine,MeanTrophicHeight,Mean trophic height,1.7985474878,48,2,Mean pseudo
PGUBP3,pgubp3,Marine,MeanTrophicHeight,Mean trophic height,1.75767646529,48,2,Mean pseudo
PGUBP4,pgubp4,Marine,MeanTrophicHeight,Mean trophic height,1.86417837048,44,4,Mean pseudo
PP1I1,pp1i1,Marine,MeanTrophicHeight,Mean trophic height,1.74937335689,46,3,Mean pseudo
PP1I2,pp1i2,Marine,MeanTrophicHeight,Mean trophic height,1.64932984882,43,6,Mean pseudo
PP1I3,pp1i3,Marine,MeanTrophicHeight,Mean trophic height,1.85496037602,48,0,Mean pseudo
PP1I4,pp1i4,Marine,MeanTrophicHeight,Mean trophic height,1.45721129873,46,4,Mean pseudo
PP2I1,pp2i1,Marine,MeanTrophicHeight,Mean trophic height,1.67621444429,48,1,Mean pseudo
PP2I2,pp2i2,Marine,MeanTrophicHeight,Mean trophic height,1.56790425675,46,2,Mean pseudo
PP2I3,pp2i3,Marine,MeanTrophicHeight,Mean trophic height,1.72113267177,46,3,Mean pseudo
PP2I4,pp2i4,Marine,MeanTrophicHeight,Mean trophic height,1.53310083505,47,2,Mean pseudo
PP2M1,pp2m1,Marine,MeanTrophicHeight,Mean trophic height,1.69745078275,48,1,Mean pseudo
PP2M2,pp2m2,Marine,MeanTrophicHeight,Mean trophic height,1.67670288505,47,2,Mean pseudo
PP2M3,pp2m3,Marine,MeanTrophicHeight,Mean trophic height,1.94648549263,48,1,Mean pseudo
PP2M4,pp2m4,Marine,MeanTrophicHeight,Mean trophic height,1.80788577243,48,2,Mean pseudo
RMP1,rmp1,Marine,MeanTrophicHeight,Mean trophic height,1.9647044823,45,4,Mean pseudo
RMP2,rmp2,Marine,MeanTrophicHeight,Mean trophic height,1.86246745201,44,4,Mean pseudo
RMP3,rmp3,Marine,MeanTrophicHeight,Mean trophic height,2.26734961812,41,3,Mean pseudo
RMP4,rmp4,Marine,MeanTrophicHeight,Mean trophic height,2.09865739017,42,2,Mean pseudo
RMP5,rmp5,Marine,MeanTrophicHeight,Mean trophic height,1.81359414363,47,3,Mean pseudo
RV1P1,rv1p1,Marine,MeanTrophicHeight,Mean trophic height,2.35353349975,40,3,Mean pseudo
RV1P2,rv1p2,Marine,MeanTrophicHeight,Mean trophic height,2.23807428092,43,3,Mean pseudo
RV1P3,rv1p3,Marine,MeanTrophicHeight,Mean trophic height,2.28614919607,42,4,Mean pseudo
RV1P4,rv1p4,Marine,MeanTrophicHeight,Mean trophic height,2.44396905195,43,2,Mean pseudo
RV2P1,rv2p1,Marine,MeanTrophicHeight,Mean trophic height,2.46561313843,46,4,Mean pseudo
RV2P2,rv2p2,Marine,MeanTrophicHeight,Mean trophic height,2.50019428682,47,1,Mean pseudo
RV2P3,rv2p3,Marine,MeanTrophicHeight,Mean trophic height,2.30840836489,43,4,Mean pseudo
RV2P4,rv2p4,Marine,MeanTrophicHeight,Mean trophic height,2.38704722405,42,1,Mean pseudo
Rat Lake,rat lake,Lake,MeanTrophicHeight,Mean trophic height,1.85150171851,45,5,Mean pseudo
Razorback Lake,razorback lake,Lake,MeanTrophicHeight,Mean trophic height,1.73733689986,44,6,Mean pseudo
Rock Lake,rock lake,Lake,MeanTrophicHeight,Mean trophic height,1.64754193925,46,3,Mean pseudo
Russian Lake,russian lake,Lake,MeanTrophicHeight,Mean trophic height,1.77033526661,43,7,Mean pseudo
SEW01,sew01,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.090700001,40,6,Mean pseudo
SEW02,sew02,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.5171760635,37,7,Mean pseudo
SEW03,sew03,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.29857785647,41,4,Mean pseudo
SEW04,sew04,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.11112274601,38,2,Mean pseudo
SEW05,sew05,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.73167132546,38,6,Mean pseudo
SEW06,sew06,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.09356146329,40,3,Mean pseudo
SEW07,sew07,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.03202275216,42,6,Mean pseudo
SEW08,sew08,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.701570762,41,3,Mean pseudo
SEW09,sew09,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.73413956743,42,4,Mean pseudo
SEW18,sew18,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.04583011711,40,6,Mean pseudo
SEW35,sew35,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.87925289703,39,7,Mean pseudo
SEW36,sew36,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.87796012585,39,4,Mean pseudo
