sea,decade,tsn,display_name,out_degree,in_degree,total_degree,out_record_strength,in_record_strength
North Atlantic,2010,85263,Calanoid copepod,0,1,1,0,3
North Atlantic,2010,95108,Hyperiid amphipod,0,1,1,0,8
North Atlantic,2010,95500,Euphausiid,0,1,1,0,3
North Atlantic,2010,164774,WHB,4,0,4,18,0
North Sea,1830,98660,Corystes cassivelannus,0,1,1,0,1
North Sea,1830,98670,Brachyura NEI,0,1,1,0,1
North Sea,1830,160240,SDS,2,0,2,2,0
North Sea,1840,161105,Fish eggs,0,1,1,0,1
North Sea,1840,166356,RNF,1,0,1,1,0
North Sea,1850,73249,Rough whelk shell,0,1,1,0,1
North Sea,1850,97774,Eupagurus spp,0,1,1,0,1
North Sea,1850,171341,CAA,2,0,2,2,0
North Sea,1880,10686,Algae,0,2,2,0,3
North Sea,1880,12237,Dulce (seaweed),0,1,1,0,1
North Sea,1880,48740,Zoophytes (bryozoa),0,3,3,0,6
North Sea,1880,48914,Tubularia (Hydrozoa),0,1,1,0,2
North Sea,1880,49901,Sertularia (hydrozoa),0,3,3,0,4
North Sea,1880,50037,Diphasia (hydroid),0,1,1,0,1
North Sea,1880,51483,Medusidae,0,2,2,0,4
North Sea,1880,51938,Actinozoa,0,4,4,0,8
North Sea,1880,52738,Actinoloba dianthus (anemone),0,1,1,0,1
North Sea,1880,53862,Pleurobrachia (ctenophore),0,2,2,0,2
North Sea,1880,57307,Tapeworm,0,1,1,0,1
North Sea,1880,57411,Nemertine sp.,0,3,3,0,3
North Sea,1880,57462,Lineus bilineatus (polychaete),0,2,2,0,3
North Sea,1880,59490,Nematode (parasites),0,1,1,0,1
North Sea,1880,64358,Planarian (polychaete larva),0,15,15,0,176
North Sea,1880,64366,Aphrodite aculeata,0,6,6,0,40
North Sea,1880,64383,Aphrodite hystrix,0,1,1,0,1
North Sea,1880,64660,Polynoe (polychaete),0,5,5,0,10
North Sea,1880,65241,Phyllodocidae,0,4,4,0,17
North Sea,1880,65465,Tomopterus,0,1,1,0,1
North Sea,1880,65902,Nereis spp,0,7,7,0,33
North Sea,1880,65905,Nereis pelagica,0,1,1,0,1
North Sea,1880,66025,Tritonia spp.,0,1,1,0,1
North Sea,1880,66471,Oethone (polychaete),0,1,1,0,1
North Sea,1880,66781,Spio sp.,0,1,1,0,1
North Sea,1880,67244,Flemingia (polychaete),0,2,2,0,2
North Sea,1880,67511,Arenicola marina,0,7,7,0,29
North Sea,1880,67713,Pectinaria koreni,0,3,3,0,4
North Sea,1880,67899,Terebellidae,0,4,4,0,27
North Sea,1880,68143,Sabella,0,8,8,0,72
North Sea,1880,68232,Tubicolous annelid,0,1,1,0,2
North Sea,1880,69458,Mollusc remains,0,8,8,0,14
North Sea,1880,69459,Gastropod larvae,0,5,5,0,10
North Sea,1880,69752,Patella vulgaris,0,2,2,0,2
North Sea,1880,69985,Trochus tumidus,0,1,1,0,1
North Sea,1880,71309,Turritella communis,0,2,2,0,3
North Sea,1880,72466,Eulima bilineata,0,1,1,0,1
North Sea,1880,72712,Velutina laevigata,0,1,1,0,2
North Sea,1880,72883,Natica spp.,0,1,1,0,1
North Sea,1880,72891,Natica alderi,0,2,2,0,3
North Sea,1880,73726,Fusus propinquus,0,2,2,0,5
North Sea,1880,73795,Buccinum undatum,0,6,6,0,30
North Sea,1880,74122,Nassa incrassata,0,1,1,0,1
North Sea,1880,74738,Pleurstoma turricula,0,2,2,0,2
North Sea,1880,76051,Actaeon spp.,0,1,1,0,1
North Sea,1880,76145,Cylichna spp,0,1,1,0,4
North Sea,1880,76176,Philine (mollusc),0,2,2,0,2
North Sea,1880,76196,Philine scabra,0,4,4,0,9
North Sea,1880,78036,Aplysia punctata,0,1,1,0,1
North Sea,1880,78156,Nudibranch,0,1,1,0,1
North Sea,1880,78157,Doris (mollusc),0,2,2,0,2
North Sea,1880,78727,Eolis (mollusc),0,1,1,0,1
North Sea,1880,79036,Chiton,0,4,4,0,8
North Sea,1880,79118,Lamellibranch,0,9,9,0,47
North Sea,1880,79126,Nucula spp.,0,2,2,0,17
North Sea,1880,79151,Nucula nitida,0,2,2,0,2
North Sea,1880,79193,Leda (mollusc),0,2,2,0,2
North Sea,1880,79454,Mytilus edulis,0,4,4,0,29
North Sea,1880,79501,Mytilus modiolarius,0,1,1,0,1
North Sea,1880,79611,Pecten similis,0,5,5,0,29
North Sea,1880,79627,Pecten opercularis,0,3,3,0,4
North Sea,1880,79800,Anomia ephippium,0,2,2,0,2
North Sea,1880,80613,Lasoea rubra,0,1,1,0,1
North Sea,1880,80815,Asterias sulcata,0,1,1,0,1
North Sea,1880,80901,Cardium spp.,0,3,3,0,8
North Sea,1880,80927,Cardium echinatum,0,4,4,0,4
North Sea,1880,80942,Mactra spp.,0,3,3,0,19
North Sea,1880,80949,Mactra solida,0,2,2,0,2
North Sea,1880,80950,Mactra subtruncata,0,2,2,0,2
North Sea,1880,81021,Solen spp.,0,9,9,0,80
North Sea,1880,81024,Solen ensis,0,1,1,0,1
North Sea,1880,81031,Solen pellucida,0,1,1,0,1
North Sea,1880,81074,Tellina spp.,0,1,1,0,1
North Sea,1880,81123,Nucula tenuis,0,2,2,0,2
North Sea,1880,81126,Telina fabula,0,1,1,0,1
North Sea,1880,81211,Tellina pusilla,0,2,2,0,2
North Sea,1880,81263,Psammobia ferroensis,0,2,2,0,3
North Sea,1880,81265,Psammobia tellinella,0,1,1,0,2
North Sea,1880,81301,Scrobicularia spp.,0,9,9,0,93
North Sea,1880,81305,Scrobicularia prismatica,0,1,1,0,1
North Sea,1880,81306,Scrobicularia alba,0,1,1,0,2
North Sea,1880,81314,Scrobicularia nitida,0,2,2,0,2
North Sea,1880,81343,Cyprina islandica,0,2,2,0,3
North Sea,1880,81482,Tapes (mollusc),0,1,1,0,2
North Sea,1880,81491,Venus exoleta,0,1,1,0,1
North Sea,1880,81587,Venus spp.,0,3,3,0,9
North Sea,1880,81691,Mya spp.,0,1,1,0,1
North Sea,1880,81743,Corbula gibba,0,2,2,0,2
North Sea,1880,81765,Saxicava rugosa,0,2,2,0,2
North Sea,1880,81962,Thracia sp.,0,1,1,0,1
North Sea,1880,82152,Dentalium entalis,0,1,1,0,1
North Sea,1880,82326,Cephalopod,0,3,3,0,6
North Sea,1880,82348,Rossia (cephalopod),0,4,4,0,9
North Sea,1880,82363,Cuttlefish,0,2,2,0,2
North Sea,1880,82370,Loligo spp.,0,2,2,0,5
North Sea,1880,82590,Octopus,0,3,3,0,3
North Sea,1880,82646,Eledone cirrosa,0,1,1,0,1
North Sea,1880,83665,Pycnogonum littorale,0,1,1,0,1
North Sea,1880,83677,Crustacean remains,0,11,11,0,28
North Sea,1880,83961,Evadne nordmanni,0,1,1,0,1
North Sea,1880,84195,Ostracod,0,1,1,0,5
North Sea,1880,85060,Paradoxostoma variabile (crustacean),0,1,1,0,1
North Sea,1880,85258,Copepod,0,3,3,0,58
North Sea,1880,85263,Calanus,0,2,2,0,4
North Sea,1880,85272,Calanus finmarchicus,0,1,1,0,2
North Sea,1880,85370,Pseudocalanus elongatus,0,2,2,0,2
North Sea,1880,85767,Centropages spp.,0,1,1,0,1
North Sea,1880,86085,Dias (crustacean),0,1,1,0,1
North Sea,1880,86446,Idya furcata,0,1,1,0,1
North Sea,1880,88426,Westwoodia nobilis,0,2,2,0,2
North Sea,1880,88435,Thaelestris spp. (copepod),0,1,1,0,1
North Sea,1880,89433,Barnacle cypris,0,3,3,0,4
North Sea,1880,89606,Balanus crenatus (adult),0,2,2,0,3
North Sea,1880,89855,Schizopod NEI,0,8,8,0,29
North Sea,1880,89856,Mysid,0,4,4,0,9
North Sea,1880,90184,Erythrops spp.,0,1,1,0,1
North Sea,1880,90533,Mysis ornatus,0,1,1,0,1
North Sea,1880,90745,Cumacean,0,1,1,0,3
North Sea,1880,90780,Leucon spp.,0,1,1,0,2
North Sea,1880,90835,Diastylis spp.,0,3,3,0,8
North Sea,1880,91046,Cuma scorpioides,0,4,4,0,6
North Sea,1880,92120,Isopod,0,1,1,0,1
North Sea,1880,92240,Cirolana hirtipes,0,1,1,0,1
North Sea,1880,92544,Arcturus sp.,0,1,1,0,1
North Sea,1880,92588,Idothea spp.,0,1,1,0,1
North Sea,1880,92601,Idothea emarginata,0,1,1,0,1
North Sea,1880,93294,Amphipod,0,12,12,0,36
North Sea,1880,93321,Ampelisca spp.,0,10,10,0,67
North Sea,1880,93390,Amphilochus tenuimanus (amphipod),0,1,1,0,1
North Sea,1880,93592,Corophium crassicorne,0,1,1,0,1
North Sea,1880,93666,Dexamine spinosa,0,1,1,0,1
North Sea,1880,93745,Gammarus spp.,0,1,1,0,1
North Sea,1880,94102,Gammaropsis spp. (amphipod),0,1,1,0,1
North Sea,1880,94230,Anonyx holbolli (amphipod),0,1,1,0,3
North Sea,1880,94526,Monoculodes carinatus,0,1,1,0,1
North Sea,1880,94675,Phoxus (crustacean),0,1,1,0,1
North Sea,1880,95110,Hyperia galba,0,1,1,0,123
North Sea,1880,95154,Parathemisto oblivia,0,2,2,0,6
North Sea,1880,95428,Caprellid,0,3,3,0,3
North Sea,1880,95500,Euphausiid,0,1,1,0,8
North Sea,1880,95599,Decapod larvae,0,4,4,0,8
North Sea,1880,96106,Shrimp,0,4,4,0,82
North Sea,1880,96752,Hippolyte varians,0,2,2,0,3
North Sea,1880,96775,Hippolyte spinus,0,1,1,0,1
North Sea,1880,96966,Pandalus spp.,0,9,9,0,80
North Sea,1880,96971,Pandalus annulicornis,0,2,2,0,3
North Sea,1880,97059,Pandalina brevirostris,0,2,2,0,2
North Sea,1880,97106,Crangon spp.,0,17,17,0,211
North Sea,1880,97135,Crangon allmanni,0,2,2,0,2
North Sea,1880,97317,Nephrops norvegicus,0,8,8,0,33
North Sea,1880,97708,Calocaris macandrae,0,1,1,0,1
North Sea,1880,97774,Eupagurus spp,0,17,17,0,152
North Sea,1880,97805,Eupagurus berhardus,0,5,5,0,9
North Sea,1880,97857,Pagurus ferrugineus,0,1,1,0,1
North Sea,1880,97943,Lithodes maia,0,1,1,0,1
North Sea,1880,97973,Munida spp.,0,1,1,0,1
North Sea,1880,98047,Galathea spp.,0,6,6,0,16
North Sea,1880,98050,Galathea squamifera,0,1,1,0,1
North Sea,1880,98051,Galathea strigosa,0,1,1,0,1
North Sea,1880,98091,Porcellana longicornis,0,6,6,0,14
North Sea,1880,98276,Zoea & magalopa,0,1,1,0,18
North Sea,1880,98417,Spider crab,0,5,5,0,5
North Sea,1880,98423,Hyas coarcticus,0,7,7,0,30
North Sea,1880,98660,Corystes cassivelannus,0,4,4,0,4
North Sea,1880,98667,Atelycyclus septemdentatus,0,1,1,0,2
North Sea,1880,98670,Brachyura NEI,0,9,9,0,41
North Sea,1880,98681,Cancer pagurus,0,2,2,0,2
North Sea,1880,98734,Carcinus maenas,0,2,2,0,2
North Sea,1880,98738,Portunus spp.,0,12,12,0,140
North Sea,1880,98739,Portunus depurator,0,1,1,0,1
North Sea,1880,98740,Portunus holsatus,0,1,1,0,2
North Sea,1880,98741,Portunus pusillus,0,3,3,0,3
North Sea,1880,98745,Portunus marmoreus,0,2,2,0,2
North Sea,1880,98979,Pinnotheres pisum,0,2,2,0,4
North Sea,1880,154611,Sipunculus,0,6,6,0,25
North Sea,1880,155054,Echiurus oxyurus,0,4,4,0,8
North Sea,1880,155156,Priapulus caudatus,0,6,6,0,19
North Sea,1880,156862,Starfish,0,1,1,0,1
North Sea,1880,156909,Asterias aurantiaca,0,1,1,0,1
North Sea,1880,157220,Asterias rubens,0,2,2,0,2
North Sea,1880,157382,Sand-star NEI,0,9,9,0,61
North Sea,1880,157411,Ophioglypha spp.,0,7,7,0,67
North Sea,1880,157426,Ophioglypha albida,0,6,6,0,25
North Sea,1880,157483,Ophiocoma sp.,0,4,4,0,5
North Sea,1880,157616,Ophiopholis spp.,0,1,1,0,2
North Sea,1880,157617,Ophiopholis aculeata,0,3,3,0,5
North Sea,1880,157728,Ophiocoma filiformis,0,4,4,0,34
North Sea,1880,157793,Ophiothrix spp.,0,6,6,0,12
North Sea,1880,157804,Ophiothrix pentaphyllum,0,4,4,0,7
North Sea,1880,157821,Sea urchin,0,1,1,0,1
North Sea,1880,157954,Echinus miliaris,0,2,2,0,4
North Sea,1880,158004,Echinocyamus pusillus,0,3,3,0,12
North Sea,1880,158121,Spatangus purpureus,0,1,1,0,2
North Sea,1880,158129,Heart urchin (Spatangus),0,4,4,0,14
North Sea,1880,158140,Holothurian,0,4,4,0,6
North Sea,1880,158588,Antedon rosacea,0,1,1,0,1
North Sea,1880,158784,Sagitta,0,1,1,0,28
North Sea,1880,158854,Ascidian larvae,0,6,6,0,11
North Sea,1880,159911,POR,2,0,2,2,0
North Sea,1880,160611,GSK,5,0,5,6,0
North Sea,1880,160845,SKA,13,0,13,35,0
North Sea,1880,160846,Raja spp.,0,2,2,0,3
North Sea,1880,160883,SDR,1,0,1,1,0
North Sea,1880,160901,THR,13,0,13,19,0
North Sea,1880,161105,Fish remains,0,21,21,0,315
North Sea,1880,161341,Conger eel,0,2,2,0,2
North Sea,1880,161700,Clupeoid,0,4,4,0,73
North Sea,1880,161722,Herring ova,22,9,31,502,33
North Sea,1880,161789,Sprat,0,2,2,0,38
North Sea,1880,164501,MON,12,0,12,22,0
North Sea,1880,164701,Gadoids (young),0,2,2,0,6
North Sea,1880,164712,Codling,116,5,121,455,32
North Sea,1880,164727,POK,9,0,9,9,0
North Sea,1880,164728,POL,2,0,2,2,0
North Sea,1880,164744,Haddock,131,5,136,482,19
North Sea,1880,164748,Mottella sp.,0,1,1,0,1
North Sea,1880,164755,BIB,6,0,6,6,0
North Sea,1880,164758,Whiting,58,9,67,535,67
North Sea,1880,164760,Molva vulgaris,1,1,2,1,1
North Sea,1880,164764,Rockling,0,4,4,0,4
North Sea,1880,164765,TBR,3,0,3,3,0
North Sea,1880,164795,Hake,1,1,2,1,1
North Sea,1880,165324,Zoarces viviparus,0,1,1,0,3
North Sea,1880,166443,Pipefish,0,1,1,0,2
North Sea,1880,167038,Trigla spp.,0,3,3,0,3
North Sea,1880,167044,GUG,50,0,50,273,0
North Sea,1880,167196,Cottus spp.,0,1,1,0,1
North Sea,1880,167454,Pogge,0,5,5,0,7
North Sea,1880,167612,Lumpsucker,1,2,3,1,3
North Sea,1880,170737,BNW,4,0,4,4,0
North Sea,1880,171124,Blenny,0,1,1,0,1
North Sea,1880,171341,CAA,17,0,17,34,0
North Sea,1880,171645,Centronotus gunnellus (butterfish),0,2,2,0,3
North Sea,1880,171671,Sandeels (Ammodytes),0,12,12,0,52
North Sea,1880,171676,Ammodytes tobianus,0,1,1,0,4
North Sea,1880,171698,Callionymus lyra,0,3,3,0,3
North Sea,1880,171746,Goby,0,8,8,0,26
North Sea,1880,172421,BFT,3,0,3,9,0
North Sea,1880,172702,Flatfish,0,6,6,0,11
North Sea,1880,172749,BLL,1,0,1,1,0
North Sea,1880,172835,Megrim,2,1,3,4,1
North Sea,1880,172873,Pleuronectes microcephalus (witch),17,1,18,51,1
North Sea,1880,172877,LR Dab,45,4,49,188,10
North Sea,1880,172881,DAB,71,6,77,328,15
North Sea,1880,172888,Lemon Sole,36,2,38,110,4
North Sea,1880,172894,FLE,11,0,11,21,0
North Sea,1880,172902,Plaice,66,1,67,416,2
North Sea,1880,172933,Hippoglossus vulgaris (halibut),3,1,4,4,1
North Sea,1880,173002,Sole,1,1,2,1,1
North Sea,1880,176974,Guillemot,0,1,1,0,1
North Sea,1880,178497,Anthus spp. (meadow pipit),0,1,1,0,1
North Sea,1880,204283,Micrura purpurata (polychaete),0,1,1,0,1
North Sea,1880,205560,Pecten tigrinum,0,1,1,0,2
North Sea,1880,205600,Montacuta (mollusc),0,3,3,0,6
North Sea,1880,205625,Cardium fasciatum,0,1,1,0,1
North Sea,1880,205630,Mactra stultorum,0,1,1,0,1
North Sea,1880,205649,Venus gallina,0,2,2,0,4
North Sea,1880,205823,Philamedes interpuncta,0,1,1,0,1
North Sea,1880,205996,Longipedia coronata,0,1,1,0,1
North Sea,1880,206420,Atylus,0,2,2,0,2
North Sea,1880,206823,Ophiura texturata,0,1,1,0,1
North Sea,1880,564126,SKT,4,0,4,5,0
North Sea,1880,564143,CUR,1,0,1,1,0
North Sea,1880,564149,SYR,3,0,3,3,0
North Sea,1880,573589,Natica catena,0,1,1,0,1
North Sea,1880,616195,TUR,8,0,8,12,0
North Sea,1880,631023,Lumpenus spp.,1,2,3,1,2
North Sea,1880,660793,Portunus corrugatus,0,2,2,0,4
North Sea,1880,660852,Boreophausia spp. (euphausid),0,3,3,0,4
North Sea,1880,660857,Nyctiphanes norvegicus (euphausid),0,1,1,0,131
North Sea,1880,667338,Kroyeria (crustacean),0,1,1,0,1
North Sea,1890,48740,Zoophytes (bryozoa),0,1,1,0,1
North Sea,1890,49099,Eudendrium (zoophyte),0,1,1,0,1
North Sea,1890,51483,Medusidae,0,2,2,0,2
North Sea,1890,51938,Anemone,0,1,1,0,1
North Sea,1890,52395,Virginia,0,1,1,0,1
North Sea,1890,53856,Ctenophore,0,3,3,0,4
North Sea,1890,53869,Beroe (ctenophore),0,1,1,0,1
North Sea,1890,57462,Lineus bilineatus (polychaete),0,1,1,0,2
North Sea,1890,64358,Planarian (polychaete larva),0,15,15,0,322
North Sea,1890,64366,Aphrodite aculeata,0,6,6,0,40
North Sea,1890,65241,Phyllodocidae,0,2,2,0,11
North Sea,1890,65902,Nereis spp,0,5,5,0,11
North Sea,1890,67391,Ammotrypane aulogaster,0,1,1,0,1
North Sea,1890,67511,Arenicola marina,0,5,5,0,21
North Sea,1890,67713,Pectinaria koreni,0,3,3,0,4
North Sea,1890,67899,Terebellidae,0,4,4,0,7
North Sea,1890,68143,Sabella,0,5,5,0,23
North Sea,1890,69458,Mollusc remains,0,2,2,0,6
North Sea,1890,69459,Gastropod,0,4,4,0,11
North Sea,1890,69752,Patella spp.,0,1,1,0,1
North Sea,1890,72712,Velutina laevigata,0,1,1,0,1
North Sea,1890,72883,Natica spp.,0,1,1,0,1
North Sea,1890,72891,Natica alderi,0,6,6,0,6
North Sea,1890,73795,Buccinum undatum,0,5,5,0,18
North Sea,1890,74103,Nassa,0,1,1,0,1
North Sea,1890,76145,Cylichna spp,0,2,2,0,3
North Sea,1890,76158,Cylichna cylindracea,0,1,1,0,1
North Sea,1890,76176,Philine (mollusc),0,2,2,0,12
North Sea,1890,78156,Nudibranch,0,3,3,0,6
North Sea,1890,78727,Eolis (mollusc),0,1,1,0,1
North Sea,1890,79036,Chiton,0,2,2,0,3
North Sea,1890,79118,Bivalve mollusc,0,7,7,0,18
North Sea,1890,79126,Nucula spp.,0,2,2,0,11
North Sea,1890,79151,Nucula nitida,0,3,3,0,11
North Sea,1890,79193,Leda (mollusc),0,1,1,0,1
North Sea,1890,79454,Mytilus edulis spat,0,5,5,0,10
North Sea,1890,79611,Pecten spp.,0,6,6,0,19
North Sea,1890,79627,Pecten opercularis,0,5,5,0,11
North Sea,1890,80836,Astarte compressa,0,1,1,0,2
North Sea,1890,80901,Cardium spp. (cockle),0,4,4,0,7
North Sea,1890,80927,Cardium echinatum,0,2,2,0,3
North Sea,1890,80942,Mactra spp.,0,4,4,0,11
North Sea,1890,80950,Mactra subtruncata,0,1,1,0,2
North Sea,1890,81021,Solen (razor clam),0,11,11,0,97
North Sea,1890,81026,Solen siliqua,0,1,1,0,1
North Sea,1890,81074,Tellina spp.,0,2,2,0,6
North Sea,1890,81123,Tellina tenuis,0,3,3,0,39
North Sea,1890,81251,Donax trunculus,0,3,3,0,39
North Sea,1890,81263,Psammobia spp.,0,2,2,0,8
North Sea,1890,81301,Scrobicularia spp.,0,7,7,0,84
North Sea,1890,81482,Tapes (mollusc),0,2,2,0,2
North Sea,1890,81587,Circe (mollusc),0,1,1,0,3
North Sea,1890,81743,Corbula gibba,0,3,3,0,4
North Sea,1890,81765,Saxicava,0,1,1,0,2
North Sea,1890,81962,Thracia sp.,0,1,1,0,1
North Sea,1890,82152,Dentalium entalis,0,1,1,0,2
North Sea,1890,82326,Cephalopod,0,5,5,0,19
North Sea,1890,82348,Rossia (cephalopod),0,4,4,0,6
North Sea,1890,82363,Cuttlefish,0,3,3,0,3
North Sea,1890,82370,Loligo marmora,0,4,4,0,5
North Sea,1890,83677,Crustacean remains,0,10,10,0,58
North Sea,1890,85263,Calanus,0,1,1,0,1
North Sea,1890,89433,Balanus sp.,0,1,1,0,1
North Sea,1890,89855,Schizopod NEI,0,5,5,0,14
North Sea,1890,89856,Mysid,0,6,6,0,15
North Sea,1890,90184,Erythrops spp.,0,2,2,0,4
North Sea,1890,90390,Gastrosaccus spinifer,0,2,2,0,2
North Sea,1890,90533,Mysis ornatus,0,1,1,0,7
North Sea,1890,90745,Cumacean,0,4,4,0,14
North Sea,1890,90780,Leucon spp.,0,2,2,0,3
North Sea,1890,90835,Diastylis spp.,0,2,2,0,5
North Sea,1890,91046,Cuma spp.,0,1,1,0,1
North Sea,1890,92120,Isopod,0,2,2,0,2
North Sea,1890,92544,Arcturus sp.,0,1,1,0,1
North Sea,1890,92551,Astacilla spp.,0,1,1,0,1
North Sea,1890,92588,Idothea spp.,0,4,4,0,5
North Sea,1890,93294,Amphipod,0,8,8,0,31
North Sea,1890,93321,Ampelisca spp.,0,10,10,0,73
North Sea,1890,93666,Dexamine spinosa,0,1,1,0,1
North Sea,1890,93745,Gammarus spp.,0,1,1,0,1
North Sea,1890,94427,Tryphosa,0,1,1,0,2
North Sea,1890,95110,Hyperia galba,0,2,2,0,2
North Sea,1890,95442,Protella spp.,0,1,1,0,1
North Sea,1890,95599,Larval decapod,0,4,4,0,4
North Sea,1890,96106,Shrimp,0,3,3,0,9
North Sea,1890,96752,Hippolyte spp.,0,3,3,0,5
North Sea,1890,96966,Pandalus spp.,0,8,8,0,87
North Sea,1890,97106,Crangon spp.,0,9,9,0,182
North Sea,1890,97317,Nephrops norvegicus,0,9,9,0,36
North Sea,1890,97698,Anomia spp,0,1,1,0,1
North Sea,1890,97774,Eupagurus spp,0,12,12,0,179
North Sea,1890,97805,Eupagurus berhardus,0,2,2,0,13
North Sea,1890,98047,Galathea spp.,0,5,5,0,14
North Sea,1890,98091,Porcellana longicornis,0,5,5,0,12
North Sea,1890,98417,Stenorhynchus spp,0,1,1,0,1
North Sea,1890,98423,Hyas coarcticus,0,8,8,0,22
North Sea,1890,98660,Corystes cassivelannus,0,6,6,0,9
North Sea,1890,98667,Atelycyclus,0,5,5,0,7
North Sea,1890,98670,Crab NEI,0,1,1,0,1
North Sea,1890,98738,Portunus spp.,0,14,14,0,169
North Sea,1890,98740,Portunus holsatus,0,7,7,0,50
North Sea,1890,154611,Sipunculus,0,2,2,0,6
North Sea,1890,155054,Echiurus oxyurus,0,4,4,0,5
North Sea,1890,155156,Priapulus spp.,0,4,4,0,19
North Sea,1890,157220,Asterias sp.,0,2,2,0,2
North Sea,1890,157382,Sand-star NEI,0,6,6,0,48
North Sea,1890,157411,Ophioglypha spp.,0,6,6,0,103
North Sea,1890,157728,Amphiura filiformis,0,7,7,0,57
North Sea,1890,157793,Ophiothrix spp.,0,6,6,0,25
North Sea,1890,157804,Ophiothrix rosula,0,1,1,0,1
North Sea,1890,157954,Echinus (urchin),0,2,2,0,3
North Sea,1890,158004,Echinocyamus spp.,0,2,2,0,9
North Sea,1890,158129,Amphidotus cordatus,0,4,4,0,15
North Sea,1890,158140,Holothurian,0,1,1,0,1
North Sea,1890,158195,Cucumaria,0,1,1,0,1
North Sea,1890,158545,Comatula,0,1,1,0,1
North Sea,1890,158784,Sagitta,0,2,2,0,3
North Sea,1890,158854,Ascidian,0,2,2,0,4
North Sea,1890,159371,Pelonaia (ascidian),0,3,3,0,8
North Sea,1890,159911,POR,6,0,6,6,0
North Sea,1890,160845,SKA,20,0,20,84,0
North Sea,1890,160889,SAR,5,0,5,5,0
North Sea,1890,160901,THR,9,0,9,13,0
North Sea,1890,161105,Post-larval fish,0,11,11,0,204
North Sea,1890,161700,Clupeoid,0,2,2,0,17
North Sea,1890,161722,Herring,0,10,10,0,23
North Sea,1890,161789,Sprat,0,2,2,0,3
North Sea,1890,164501,MON,12,0,12,22,0
North Sea,1890,164712,Codling,48,3,51,354,6
North Sea,1890,164727,POK,1,0,1,1,0
North Sea,1890,164744,Haddock,67,3,70,369,8
North Sea,1890,164754,Poor cod,0,1,1,0,1
North Sea,1890,164758,Whiting,44,9,53,232,54
North Sea,1890,164760,Ling,0,1,1,0,1
North Sea,1890,164765,3 bearded rockling,0,1,1,0,1
North Sea,1890,167038,Gurnard,0,2,2,0,3
North Sea,1890,167044,GUG,50,0,50,335,0
North Sea,1890,167454,Pogge,0,5,5,0,20
North Sea,1890,171341,CAA,15,0,15,37,0
North Sea,1890,171645,Butterfish,0,2,2,0,2
North Sea,1890,171671,Sandeels (Ammodytes),0,12,12,0,123
North Sea,1890,171682,Greater sandeel,0,1,1,0,1
North Sea,1890,171746,Goby,0,7,7,0,29
North Sea,1890,172414,MAC,1,0,1,2,0
North Sea,1890,172702,Flatfish,0,7,7,0,9
North Sea,1890,172749,BLL,2,0,2,13,0
North Sea,1890,172873,WIT,15,0,15,66,0
North Sea,1890,172877,LR Dab,39,6,45,210,23
North Sea,1890,172881,Dab (juveniles),74,5,79,409,13
North Sea,1890,172888,Lemon Sole,25,2,27,133,2
North Sea,1890,172894,FLE,15,0,15,37,0
North Sea,1890,172902,Plaice,58,1,59,491,3
North Sea,1890,173002,SOL,5,0,5,22,0
North Sea,1890,202422,Grain of maize!,0,1,1,0,1
North Sea,1890,204946,Acmaea,0,1,1,0,1
North Sea,1890,205600,Montacuta (mollusc),0,1,1,0,3
North Sea,1890,205630,Mactra stultorum,0,3,3,0,3
North Sea,1890,205649,Venus gallina,0,1,1,0,3
North Sea,1890,205719,Loligo media,0,1,1,0,1
North Sea,1890,206420,Atylus bispinosus,0,4,4,0,6
North Sea,1890,206823,Ophiura texturata,0,1,1,0,1
North Sea,1890,542674,Idotea tricuspidata,0,1,1,0,1
North Sea,1890,564126,SKT,10,0,10,14,0
North Sea,1890,616195,TUR,6,0,6,49,0
North Sea,1890,630409,Lesser weever,0,4,4,0,19
North Sea,1890,631023,Lumpenus spp.,0,3,3,0,10
North Sea,1890,660793,Portunus corrugatus,0,1,1,0,1
North Sea,1900,2879,Rhizoselenia,0,1,1,0,1
North Sea,1900,6515,Enteromorpha,0,1,1,0,1
North Sea,1900,10686,Seaweed,0,1,1,0,2
North Sea,1900,11335,Fucus vesiculosus (seaweed),0,1,1,0,1
North Sea,1900,23547,Leucothoe lilljeborgii (amphipod),0,3,3,0,3
North Sea,1900,30875,Operculina ammoides (foraminifera),0,1,1,0,1
North Sea,1900,44030,Foraminifera,0,3,3,0,4
North Sea,1900,44693,Miliolina siminulum (foraminifera),0,1,1,0,1
North Sea,1900,45501,Discorbina (foram.),0,1,1,0,1
North Sea,1900,45796,Globigerina (foram.),0,1,1,0,1
North Sea,1900,46949,Leucosolenia,0,1,1,0,1
North Sea,1900,48740,Zoophytes (bryozoa),0,5,5,0,7
North Sea,1900,48914,Tubularia spp.,0,2,2,0,2
North Sea,1900,49515,Obelia longissima,0,4,4,0,26
North Sea,1900,49522,Obelia geniculata,0,1,1,0,1
North Sea,1900,49901,Sertularia (coelenterate),0,3,3,0,4
North Sea,1900,49946,Sertularia abietina,0,1,1,0,1
North Sea,1900,50313,Antennularia spp. (coelenterate),0,1,1,0,1
North Sea,1900,51483,Jellyfish,0,1,1,0,1
North Sea,1900,51938,Actinian (coelenterate),0,2,2,0,3
North Sea,1900,51989,Cerianthus (coelenterata),0,5,5,0,13
North Sea,1900,52021,Alcyonium digitatum,0,1,1,0,1
North Sea,1900,52580,Bolocera,0,1,1,0,1
