sea,decade,predator_name,predator_tsn,prey_name,prey_tsn,prey_records,distinct_hauls,total_min_num,total_cpw
North Sea,1880,HAD,164744.0,Buccinum undatum,73795.0,6,6,7.0,21.1592808
North Sea,1880,DAB,172881.0,Ophioglypha spp.,157411.0,6,6,12.0,3.360565105732335
North Sea,1880,PLE,172902.0,Priapulus caudatus,155156.0,5,5,22.0,4.879331911713734
North Sea,1880,GUG,167044.0,Amphipod,93294.0,5,5,10.0,0.7199999999999998
North Sea,1880,GUG,167044.0,Herring,161722.0,5,5,12.0,0.0
North Sea,1880,HER,161722.0,Parathemisto oblivia,95154.0,5,4,8.0,0.26228731401413136
North Sea,1880,PLE,172902.0,Ophiura albida,157426.0,5,5,5.0,1.4002354607218064
North Sea,1880,GUG,167044.0,Rossia (cephalopod),82348.0,5,5,6.0,0.0
North Sea,1880,WHG,164758.0,Haddock,164744.0,5,4,19.0,4.495115386553003
North Sea,1880,WHG,164758.0,Gadoid,164701.0,5,1,5.0,29.67626936811866
North Sea,1880,PLE,172902.0,Pecten spp.,79611.0,5,5,8.0,22.23333333333333
North Sea,1880,WHG,164758.0,Crustacean remains,83677.0,5,5,6.0,3.4425840000000005
North Sea,1880,PLE,172902.0,Amphipod,93294.0,5,5,5.0,0.36
North Sea,1880,COD,164712.0,Porcellana longicornis,98091.0,5,5,15.0,0.2799681047343127
North Sea,1880,FLE,172894.0,Annelid worm,64358.0,5,5,8.0,4.551470442054959
North Sea,1880,HER,161722.0,Larval mollusc,69458.0,5,3,66.0,0.21911999999999998
North Sea,1880,HER,161722.0,Ostracod,84195.0,5,3,17.0,0.001989
North Sea,1880,HAD,164744.0,Crustacean remains,83677.0,5,5,34.0,19.507976000000003
North Sea,1880,GUG,167044.0,Crustacean remains,83677.0,5,5,15.0,8.606460000000002
North Sea,1880,MON,164501.0,Fish remains,161105.0,5,5,10.0,0.0
North Sea,1880,HAD,164744.0,Diastylis spp.,90835.0,5,5,11.0,0.030402127787268945
North Sea,1880,WIT,172873.0,Scrobicularia spp.,81301.0,5,5,8.0,0.24170403646832256
North Sea,1880,WHG,164758.0,Sandeels (Ammodytes),171671.0,5,5,19.0,0.0
North Sea,1880,HAD,164744.0,Ophiothrix spp.,157793.0,5,5,22.0,33.81278916734513
North Sea,1880,WHG,164758.0,Amphipod,93294.0,5,5,6.0,0.432
North Sea,1880,WHG,164758.0,Prawn,96966.0,5,3,14.0,6.9118678697913225
North Sea,1880,HAD,164744.0,Echinocyamus spp.,158004.0,5,5,6.0,0.08648930645392007
North Sea,1880,WHG,164758.0,Schizopod NEI,89855.0,4,4,20.0,0.28756998313659354
North Sea,1880,COD,164712.0,Sprat,161789.0,4,4,9.0,0.0
North Sea,1880,HAD,164744.0,Amphidotus cordatus,158129.0,4,4,5.0,13.3882
North Sea,1880,COD,164712.0,Solen spp.,81021.0,4,4,13.0,7.70692
North Sea,1880,PLA,172877.0,Ampelisca spp.,93321.0,4,4,4.0,0.0576
North Sea,1880,HAD,164744.0,Goby,171746.0,4,4,7.0,0.0
North Sea,1880,BFT,172421.0,Haddock,164744.0,4,2,6.0,11572.075881257399
North Sea,1880,CAA,171341.0,Pecten spp.,79611.0,4,4,6.0,16.674999999999997
North Sea,1880,THR,160901.0,Portunus spp.,98738.0,4,4,5.0,8.73105957253297
North Sea,1880,PLE,172902.0,Cardium spp.,80901.0,4,4,4.0,13.959876209434627
North Sea,1880,HAD,164744.0,Hyas coarcticus,98423.0,4,4,7.0,10.978915258318217
North Sea,1880,LEM,172888.0,Sand-star NEI,157382.0,4,4,6.0,3.305459067357513
North Sea,1880,COD,164712.0,Crustacean remains,83677.0,4,4,15.0,8.606460000000002
North Sea,1880,PLA,172877.0,Schizopod NEI,89855.0,4,4,4.0,0.05751399662731871
North Sea,1880,DAB,172881.0,Sandeels (Ammodytes),171671.0,4,4,16.0,0.0
North Sea,1880,CAA,171341.0,Hyas coarcticus,98423.0,4,4,5.0,7.8420823273701545
North Sea,1880,WHG,164758.0,Nereis spp,65902.0,4,3,5.0,0.09502892595850998
North Sea,1880,HAD,164744.0,Polynoe (polychaete),64660.0,4,4,6.0,0.13209476805404774
North Sea,1880,DAB,172881.0,Hyas coarcticus,98423.0,4,4,5.0,7.8420823273701545
North Sea,1880,HAD,164744.0,Cylichna spp,76145.0,4,4,4.0,0.6942320344457954
North Sea,1880,PLA,172877.0,Sipunculus,154611.0,4,4,4.0,1.4288452906232154
North Sea,1880,WHG,164758.0,Ammodytes tobianus,171676.0,4,2,4.0,0.0
North Sea,1880,GUG,167044.0,Clupeoid,161700.0,4,4,5.0,0.0
North Sea,1880,HAD,164744.0,Echinocyamus pusillus,158004.0,4,4,19.0,0.27388280377074686
North Sea,1880,GUG,167044.0,Mysid,89856.0,4,4,63.0,0.9058454468802696
North Sea,1880,HAD,164744.0,Galathea spp.,98047.0,4,4,14.0,7.1341899999999985
North Sea,1880,PLA,172877.0,Amphiura filiformis,157728.0,4,4,32.0,24.14752188337145
North Sea,1880,HAD,164744.0,Ophiura spp.,157411.0,4,4,25.0,7.001177303609032
North Sea,1880,COD,164712.0,Codling,164712.0,3,3,5.0,0.0
North Sea,1880,DAB,172881.0,Amphipod,93294.0,3,3,4.0,0.288
North Sea,1880,HAD,164744.0,Montacuta (mollusc),205600.0,3,3,7.0,0.8754852238972185
North Sea,1880,DAB,172881.0,Phyllodocidae,65241.0,3,3,4.0,0.015793546108237605
North Sea,1880,PLE,172902.0,Echiurus spp,155054.0,3,3,3.0,5.8923
North Sea,1880,MEG,172835.0,Fish remains,161105.0,3,3,5.0,0.0
North Sea,1880,PLE,172902.0,Crangon spp.,97106.0,3,3,8.0,5.719187250631693
North Sea,1880,DAB,172881.0,Crab NEI,98670.0,3,3,6.0,4.431002395522386
North Sea,1880,PLE,172902.0,Buccinum undatum,73795.0,3,3,4.0,12.0910176
North Sea,1880,SKA,160845.0,Fish remains,161105.0,3,3,4.0,0.0
North Sea,1880,SKA,160845.0,Nephrops norvegicus,97317.0,3,3,3.0,28.771093392
North Sea,1880,COD,164712.0,Pogge,167454.0,3,3,6.0,0.0
North Sea,1880,HAD,164744.0,Ascidian,158854.0,3,3,3.0,3.4259999999999997
North Sea,1880,WHG,164758.0,Herring,161722.0,3,3,17.0,0.0
North Sea,1880,WHG,164758.0,Decapod,95599.0,3,3,6.0,0.09624180000000002
North Sea,1880,WIT,172873.0,Sand-star NEI,157382.0,3,3,3.0,1.6527295336787564
North Sea,1880,LEM,172888.0,Portunus corrugatus,660793.0,3,3,3.0,15.73829984664917
North Sea,1880,GUG,167044.0,Cephalopod,82326.0,3,3,4.0,0.0
North Sea,1880,LEM,172888.0,Chiton,79036.0,3,3,6.0,21.156
North Sea,1880,LEM,172888.0,Lamellibranch,79118.0,3,3,5.0,3.7516839593114244
North Sea,1880,HAD,164744.0,Nereis spp,65902.0,3,3,3.0,0.05701735557510598
North Sea,1880,DAB,172881.0,Polynoe (polychaete),64660.0,3,3,3.0,0.06604738402702387
North Sea,1880,HAD,164744.0,Sipunculus,154611.0,3,3,3.0,1.0716339679674116
North Sea,1880,PLA,172877.0,Mysid,89856.0,3,3,4.0,0.05751399662731871
North Sea,1880,DAB,172881.0,Buccinum undatum,73795.0,3,3,3.0,9.0682632
North Sea,1880,WIT,172873.0,Ampelisca spp.,93321.0,3,3,6.0,0.0864
North Sea,1880,WHG,164758.0,Loligo spp.,82370.0,3,3,3.0,0.0
North Sea,1880,DAB,172881.0,Aphrodite aculeata,64366.0,3,3,4.0,30.028
North Sea,1880,COD,164712.0,Flatfish,172702.0,3,3,49.0,0.0
North Sea,1880,COD,164712.0,Lamellibranch,79118.0,3,3,16.0,12.005388669796558
North Sea,1880,GUG,167044.0,Crab NEI,98670.0,3,3,8.0,5.908003194029847
North Sea,1880,DAB,172881.0,Nereis spp,65902.0,3,3,4.0,0.07602314076680798
North Sea,1880,DAB,172881.0,Priapulus caudatus,155156.0,3,3,4.0,0.8871512566752244
North Sea,1880,HAD,164744.0,Pandalus spp.,96966.0,3,3,3.0,1.481114543526712
North Sea,1880,CAA,171341.0,Ophiura spp.,157411.0,3,3,3.0,0.8401412764330839
North Sea,1880,MON,164501.0,Whiting,164758.0,3,3,5.0,0.0
North Sea,1880,PLE,172902.0,Venus gallina,205649.0,3,3,6.0,1.3660831136139207
North Sea,1880,THR,160901.0,Crangon spp.,97106.0,3,2,3.0,2.144695218986885
North Sea,1880,CAA,171341.0,Eupagurus spp,97774.0,3,3,5.0,12.203785
North Sea,1880,CAA,171341.0,Buccinum undatum,73795.0,3,3,5.0,15.113772
North Sea,1880,DAB,172881.0,Echiurus oxyurus,155054.0,3,3,4.0,7.8564
North Sea,1880,PLE,172902.0,Ampelisca filiformis,157728.0,3,3,6.0,4.527660353132147
North Sea,1880,HAD,164744.0,Porcellana longicornis,98091.0,3,3,3.0,0.05599362094686254
North Sea,1880,HAD,164744.0,Cumacean,90745.0,3,3,4.0,0.02860666666666667
North Sea,1880,DAB,172881.0,Eupagurus berhardus,97805.0,3,3,4.0,14.162555163674359
North Sea,1880,WHG,164758.0,Goby,171746.0,3,3,3.0,0.0
North Sea,1880,HAD,164744.0,Priapulus caudatus,155156.0,3,3,8.0,1.7743025133504489
North Sea,1880,WHG,164758.0,Zoophytes (bryozoa),48740.0,3,3,3.0,0.395238
North Sea,1880,HAD,164744.0,Nephrops norvegicus,97317.0,3,3,4.0,38.361457856
North Sea,1880,LEM,172888.0,Fish remains,161105.0,3,3,4.0,0.0
North Sea,1880,COD,164712.0,Sand-star NEI,157382.0,3,3,3.0,1.6527295336787564
North Sea,1880,PLE,172902.0,Amphiura filiformis,157728.0,3,3,7.0,5.282270411987504
North Sea,1880,HAD,164744.0,Chiton,79036.0,3,3,7.0,24.682
North Sea,1880,HER,161722.0,Calanus,85263.0,3,3,9.0,0.014363999999999998
North Sea,1880,LEM,172888.0,Sipunculus,154611.0,3,3,13.0,4.64374719452545
North Sea,1880,WHG,164758.0,Zoarces viviparus,165324.0,3,2,3.0,0.0
North Sea,1880,BFT,172421.0,Lemon Sole,172888.0,3,2,4.0,9639.14435883658
North Sea,1880,HAD,164744.0,Anonyx holbolli (amphipod),94230.0,3,3,6.0,0.009466666670050472
North Sea,1880,HAD,164744.0,Pecten spp.,79611.0,3,3,3.0,8.337499999999999
North Sea,1880,CAA,171341.0,Cardium spp.,80901.0,2,2,2.0,6.979938104717314
North Sea,1880,DAB,172881.0,Mactra spp.,80942.0,2,2,2.0,1.594284
North Sea,1880,PLE,172902.0,Decapod,95599.0,2,2,2.0,0.0320806
North Sea,1880,DAB,172881.0,Anemone,51938.0,2,2,2.0,11.452
North Sea,1880,SKT,564126.0,Crangon spp.,97106.0,2,2,4.0,2.859593625315847
North Sea,1880,HAD,164744.0,Cardium spp.,80901.0,2,2,5.0,17.449845261793286
North Sea,1880,COD,164712.0,Eupagurus berhardus,97805.0,2,2,19.0,67.2721370274532
North Sea,1880,HAD,164744.0,Nucula spp.,79126.0,2,2,2.0,0.061970922353509275
North Sea,1880,COD,164712.0,Pandalus annulicornis,96971.0,2,2,19.0,9.380392109002509
North Sea,1880,HER,161722.0,Calanus finmarchicus,85272.0,2,2,45.0,0.07182
North Sea,1880,COD,164712.0,Medusidae,51483.0,2,2,2.0,2.136194377837784
North Sea,1880,HAD,164744.0,Cuma spp.,91046.0,2,2,2.0,0.005195821803722126
North Sea,1880,HER,161722.0,Boreophausia spp. (euphausid),660852.0,2,2,8.0,0.41822913736178813
North Sea,1880,HAD,164744.0,Ophioglypha spp.,157411.0,2,2,6.0,1.6802825528661676
North Sea,1880,GUG,167044.0,Pipefish,166443.0,2,2,4.0,0.0
North Sea,1880,GUG,167044.0,Mollusc remains,69458.0,2,2,2.0,0.060954066511987294
North Sea,1880,HAD,164744.0,Psammobia ferroensis,81263.0,2,2,2.0,0.9753822169193499
North Sea,1880,FLE,172894.0,Eupagurus spp,97774.0,2,2,2.0,4.881514
North Sea,1880,HER,161722.0,Algae,10686.0,2,1,13.0,10.56094
North Sea,1880,LEM,172888.0,Solen spp.,81021.0,2,2,3.0,1.77852
North Sea,1880,HAD,164744.0,Pectinaria koreni,67713.0,2,2,2.0,0.08600208980055463
North Sea,1880,CAA,171341.0,Portunus spp.,98738.0,2,2,2.0,3.492423829013188
North Sea,1880,DAB,172881.0,Goby,171746.0,2,2,2.0,0.0
North Sea,1880,FLE,172894.0,Terebellidae,67899.0,2,2,2.0,1.1179923020898468
North Sea,1880,FLE,172894.0,Arenicola marina,67511.0,2,2,2.0,0.1604558621255056
North Sea,1880,TUR,616195.0,Annelid worm,64358.0,2,2,5.0,2.8446690262843495
North Sea,1880,HAD,164744.0,Scrobicularia alba,81306.0,2,2,2.0,0.06042600911708064
North Sea,1880,HAD,164744.0,Psammobia tellinella,81265.0,2,2,4.0,2.1936
North Sea,1880,HAD,164744.0,Pinnotheres pisum,98979.0,2,2,2.0,0.07132727242556443
North Sea,1880,HAD,164744.0,Pecten tigrinum,205560.0,2,2,2.0,0.39805490559656925
North Sea,1880,HAD,164744.0,Eupagurus berhardus,97805.0,2,2,9.0,31.865749118267306
North Sea,1880,HAD,164744.0,Ophiothrix pentaphyllum,157804.0,2,2,21.0,32.27584420519308
North Sea,1880,HAD,164744.0,Ophioglypha albida,157426.0,2,2,32.0,8.961506948619562
North Sea,1880,HAD,164744.0,LR Dab,172877.0,2,2,2.0,0.0
North Sea,1880,HAD,164744.0,Natica alderi,72891.0,2,2,3.0,0.8314285714285714
North Sea,1880,COD,164712.0,Lumpsucker,167612.0,2,2,2.0,0.0
North Sea,1880,HAD,164744.0,Herring ova,161722.0,2,2,6.0,0.8999999999999999
North Sea,1880,HAD,164744.0,Echinus miliaris,157954.0,2,2,2.0,6.161884302165246
North Sea,1880,GSK,160611.0,Herring,161722.0,2,2,4.0,5386.212188469598
North Sea,1880,HAL,172933.0,Shrimp,96106.0,2,1,6.0,1.406447368421053
North Sea,1880,BFT,172421.0,Dab,172881.0,2,2,4.0,7049.550241012679
North Sea,1880,PLA,172877.0,Ophiopholis spp.,157616.0,2,2,3.0,0.7759999953850638
North Sea,1880,HAD,164744.0,Hippolyte spp.,96752.0,2,2,3.0,0.11388957456329855
North Sea,1880,HAD,164744.0,Sertularia (hydrozoa),49901.0,2,2,6.0,0.790476
North Sea,1880,LEM,172888.0,Holothurian,158140.0,2,2,2.0,4.941666
North Sea,1880,PLA,172877.0,Ophiothrix spp.,157793.0,2,2,2.0,3.073889924304103
North Sea,1880,HAD,164744.0,Tubicolous annelid,68232.0,2,1,3.0,0.013533677008049444
North Sea,1880,TUR,616195.0,Dab,172881.0,2,2,2.0,0.0
North Sea,1880,TUR,616195.0,Herring,161722.0,2,2,5.0,0.0
North Sea,1880,TUR,616195.0,Whiting,164758.0,2,2,2.0,0.0
North Sea,1880,WHG,164758.0,Cephalopod,82326.0,2,2,2.0,0.0
North Sea,1880,FLE,172894.0,Goby,171746.0,2,2,2.0,0.0
North Sea,1880,FLE,172894.0,Fish remains,161105.0,2,2,2.0,0.0
North Sea,1880,COD,164712.0,Echinocyamus pusillus,158004.0,2,2,3.0,0.043244653226960035
North Sea,1880,HAD,164744.0,Spatangus purpureus,158121.0,2,2,2.0,5.35528
North Sea,1880,HAD,164744.0,Fish eggs,161105.0,2,2,13.0,4.029999999999999
North Sea,1880,PLE,172902.0,Crab NEI,98670.0,2,2,5.0,3.6925019962686543
North Sea,1880,PLE,172902.0,Fish remains,161105.0,2,2,2.0,0.0
North Sea,1880,COD,164712.0,Centronotus gunnellus (butterfish),171645.0,2,2,7.0,0.0
North Sea,1880,MON,164501.0,Eupagurus spp,97774.0,2,2,2.0,4.881514
North Sea,1880,COD,164712.0,Balanus crenatus (adult),89606.0,2,2,4.0,0.059351791892110504
North Sea,1880,WHG,164758.0,Rossia (cephalopod),82348.0,2,2,2.0,0.0
North Sea,1880,HAD,164744.0,Velutina laevigata,72712.0,2,2,4.0,0.2857500006793998
North Sea,1880,PLE,172902.0,Cyprina spp.,81343.0,2,2,2.0,36.4
North Sea,1880,FLE,172894.0,Crangon spp.,97106.0,2,2,2.0,1.4297968126579235
North Sea,1880,MON,164501.0,Raja spp.,160846.0,2,2,2.0,0.0
North Sea,1880,PLE,172902.0,Planarian (polychaete larva),64358.0,2,2,2.0,0.006
North Sea,1880,DAB,172881.0,Herring,161722.0,2,2,6.0,0.0
North Sea,1880,DAB,172881.0,Ascidian,158854.0,2,2,2.0,2.284
North Sea,1880,WHG,164758.0,Flatfish,172702.0,2,2,15.0,0.0
North Sea,1880,WHG,164758.0,Eupagurus spp,97774.0,2,2,5.0,12.203785
North Sea,1880,WHG,164758.0,Lamellibranch,79118.0,2,2,2.0,1.5006735837245697
North Sea,1880,COD,164712.0,Turritella communis,71309.0,2,2,3.0,1.014
North Sea,1880,COD,164712.0,Pinnotheres pisum,98979.0,2,2,7.0,0.24964545348947548
North Sea,1880,DAB,172881.0,Ophiuroid,157382.0,2,2,23.0,12.670926424870466
North Sea,1880,HAD,164744.0,Medusidae,51483.0,2,2,3.0,3.204291566756676
North Sea,1880,WIT,172873.0,Crangon spp.,97106.0,2,2,7.0,5.0042888443027325
North Sea,1880,WIT,172873.0,Priapulus caudatus,155156.0,2,2,2.0,0.4435756283376122
North Sea,1880,CAA,171341.0,Ophiothrix spp.,157793.0,2,2,2.0,3.073889924304103
North Sea,1880,CAA,171341.0,Nephrops norvegicus,97317.0,2,2,2.0,19.180728928
North Sea,1880,PLA,172877.0,Sabella,68143.0,2,2,2.0,0.5430415471756951
North Sea,1880,COD,164712.0,Ophiothrix rosula,157804.0,2,1,4.0,6.147779848608206
North Sea,1880,COD,164712.0,Dab,172881.0,2,2,2.0,0.0
North Sea,1880,COD,164712.0,Goby,171746.0,2,2,10.0,0.0
North Sea,1880,DAB,172881.0,Pecten opercularis,79627.0,2,2,3.0,4.82000000000001
North Sea,1880,GUG,167044.0,Diastylis spp.,90835.0,2,2,2.0,0.005527659597685263
North Sea,1880,DAB,172881.0,Porcellana longicornis,98091.0,2,2,2.0,0.03732908063124169
North Sea,1880,WIT,172873.0,Schizopod NEI,89855.0,2,2,2.0,0.028756998313659354
North Sea,1880,MON,164501.0,Sandeels (Ammodytes),171671.0,2,2,4.0,0.0
North Sea,1880,MON,164501.0,Haddock,164744.0,2,2,3.0,0.0
North Sea,1880,PLA,172877.0,Ophiuroid,157382.0,2,2,84.0,46.27642694300518
North Sea,1880,LEM,172888.0,Priapulus caudatus,155156.0,2,2,2.0,0.4435756283376122
North Sea,1880,LEM,172888.0,Ophiura albida,157426.0,2,2,2.0,0.5600941842887226
North Sea,1880,LEM,172888.0,Porcellana longicornis,98091.0,2,2,2.0,0.03732908063124169
North Sea,1880,LEM,172888.0,Mollusc remains,69458.0,2,2,3.0,0.09143109976798094
North Sea,1880,SKA,160845.0,Eupagurus spp,97774.0,2,2,2.0,4.881514
North Sea,1880,PLE,172902.0,Ascidian,158854.0,2,2,3.0,3.4259999999999997
North Sea,1880,PLE,172902.0,Crustacean remains,83677.0,2,2,12.0,6.885168
North Sea,1880,HAD,164744.0,Holothurian,158140.0,2,2,2.0,4.941666
North Sea,1880,LEM,172888.0,Anemone,51938.0,2,2,2.0,11.452
North Sea,1880,HAD,164744.0,Flatfish,172702.0,2,1,8.0,0.0
North Sea,1880,PLE,172902.0,Ophioglypha spp.,157411.0,2,2,3.0,0.8401412764330839
North Sea,1880,GUG,167044.0,Nephrops norvegicus,97317.0,2,2,4.0,38.361457856
North Sea,1880,PLE,172902.0,Anemone,51938.0,2,2,3.0,17.178
North Sea,1880,PLA,172877.0,Crab NEI,98670.0,2,2,2.0,1.4770007985074618
North Sea,1880,WHG,164758.0,Aphrodite aculeata,64366.0,2,2,2.0,15.014
North Sea,1880,COD,164712.0,Fusus spp.,73726.0,2,2,3.0,5.45415
North Sea,1880,LEM,172888.0,Lineus bilineatus (polychaete),57462.0,2,2,2.0,0.6585333049297333
North Sea,1880,THR,160901.0,Portunus holsatus,98740.0,2,2,12.0,40.366748925093425
North Sea,1880,HAD,164744.0,Leucon spp.,90780.0,2,2,3.0,0.0038430000229656047
North Sea,1880,GUG,167044.0,Plaice,172902.0,2,2,2.0,0.0
North Sea,1880,PLE,172902.0,Priapulus spp.,155156.0,2,2,3.0,0.6653634425064183
North Sea,1880,WHG,164758.0,Galathea spp.,98047.0,2,2,2.0,1.01917
North Sea,1880,WHG,164758.0,Tubularia (Hydrozoa),48914.0,2,2,2.0,6.54
North Sea,1880,WHG,164758.0,Arenicola marina,67511.0,2,2,6.0,0.4813675863765169
North Sea,1880,HAD,164744.0,Decapod,95599.0,2,2,2.0,0.0320806
North Sea,1880,GUG,167044.0,Loligo spp.,82370.0,2,2,2.0,0.0
North Sea,1880,WHG,164758.0,Ampelisca spp.,93321.0,2,2,4.0,0.0576
North Sea,1880,GUG,167044.0,Flatfish,172702.0,2,2,4.0,0.0
North Sea,1880,PLA,172877.0,Dab,172881.0,2,2,6.0,0.0
North Sea,1880,DAB,172881.0,Zoophytes (bryozoa),48740.0,2,2,3.0,0.395238
North Sea,1880,HAD,164744.0,Ophiocoma sp.,157483.0,2,2,6.0,32.771570702359895
North Sea,1880,PLE,172902.0,Solen pellucida,81031.0,1,1,3.0,1.1361832003059846
North Sea,1880,THR,160901.0,Gastropod,69459.0,1,1,1.0,0.24155631868131874
North Sea,1880,WIT,172873.0,Cuma spp.,91046.0,1,1,1.0,0.002597910901861063
North Sea,1880,COD,164712.0,Ampelisca spp.,93321.0,1,1,1.0,0.0144
North Sea,1880,LEM,172888.0,Scrobicularia spp.,81301.0,1,1,1.0,0.03021300455854032
North Sea,1880,PLE,172902.0,Thracia sp.,81962.0,1,1,1.0,0.0053013183058272136
North Sea,1880,COD,164712.0,Amphilochus tenuimanus (amphipod),93390.0,1,1,2.0,0.0028
North Sea,1880,PLA,172877.0,Boreophausia spp. (euphausid),660852.0,1,1,3.0,0.15683592651067055
North Sea,1880,THR,160901.0,Sandeels (Ammodytes),171671.0,1,1,1.0,0.0
North Sea,1880,DAB,172881.0,Echinocyamus spp.,158004.0,1,1,1.0,0.014414884408986679
North Sea,1880,DAB,172881.0,Larval crustacean,83677.0,1,1,1.0,0.049080882352941176
North Sea,1880,HAD,164744.0,Mactra subtruncata,80950.0,1,1,5.0,0.7277695618405098
North Sea,1880,GUG,167044.0,Mysis ornatus,90533.0,1,1,3.0,0.013499999942723662
North Sea,1880,PLE,172902.0,Tellina pusilla,81211.0,1,1,2.0,0.021920104418818778
North Sea,1880,PLA,172877.0,Lumpenus spp.,631023.0,1,1,1.0,0.0
North Sea,1880,HAD,164744.0,Tellina pusilla,81211.0,1,1,1.0,0.010960052209409389
North Sea,1880,HAD,164744.0,Kroyeria (crustacean),667338.0,1,1,1.0,9.74E-4
North Sea,1880,PLA,172877.0,Nucula tenuis,81123.0,1,1,1.0,0.11038235049722168
North Sea,1880,COD,164712.0,Ascidian,158854.0,1,1,1.0,1.142
North Sea,1880,DAB,172881.0,Dulce (seaweed),12237.0,1,1,1.0,0.81238
North Sea,1880,TBR,164765.0,Schizopod NEI,89855.0,1,1,1.0,0.014378499156829677
North Sea,1880,DAB,172881.0,Schizopod NEI,89855.0,1,1,1.0,0.014378499156829677
North Sea,1880,DAB,172881.0,Scrobicularia prismatica,81305.0,1,1,1.0,0.024905199544465656
North Sea,1880,WHG,164758.0,Echinocardium cordatum,158129.0,1,1,1.0,2.67764
North Sea,1880,GUG,167044.0,Butterfish,171645.0,1,1,1.0,0.0
North Sea,1880,WHG,164758.0,Lumpenus spp.,631023.0,1,1,1.0,0.0
North Sea,1880,WHG,164758.0,Fish eggs,161105.0,1,1,1.0,0.31
North Sea,1880,WHG,164758.0,Sabella,68143.0,1,1,2.0,0.5430415471756951
North Sea,1880,CAA,171341.0,Aphrodite aculeata,64366.0,1,1,1.0,7.507
North Sea,1880,GUG,167044.0,Cod,164712.0,1,1,1.0,0.0
North Sea,1880,WHG,164758.0,Octopus,82590.0,1,1,2.0,0.0
North Sea,1880,PLA,172877.0,Amphipod,93294.0,1,1,1.0,0.072
North Sea,1880,LEM,172888.0,Amphipod,93294.0,1,1,1.0,0.072
North Sea,1880,GUG,167044.0,Algae,10686.0,1,1,1.0,0.81238
North Sea,1880,TBR,164765.0,Ampelisca spp.,93321.0,1,1,1.0,0.0144
North Sea,1880,SBY,631023.0,Annelid worm,64358.0,1,1,1.0,0.5689338052568699
North Sea,1880,PLA,172877.0,Polynoe (polychaete),64660.0,1,1,1.0,0.022015794675674622
North Sea,1880,TBR,164765.0,Amphipod,93294.0,1,1,1.0,0.072
North Sea,1880,WHG,164758.0,Boreophausia spp. (euphausid),660852.0,1,1,15.0,0.7841796325533528
North Sea,1880,COD,164712.0,Arenicola marina,67511.0,1,1,1.0,0.0802279310627528
North Sea,1880,COD,164712.0,Ascidian larvae,158854.0,1,1,3.0,3.4259999999999997
North Sea,1880,WIT,172873.0,Amphipod,93294.0,1,1,1.0,0.072
North Sea,1880,THR,160901.0,Pandalus spp.,96966.0,1,1,1.0,0.4937048478422373
North Sea,1880,THR,160901.0,Nephrops norvegicus,97317.0,1,1,1.0,9.590364464
North Sea,1880,SYR,564149.0,Hyas coarcticus,98423.0,1,1,1.0,1.568416465474031
North Sea,1880,POL,164728.0,Fish remains,161105.0,1,1,2.0,0.0
North Sea,1880,PLE,172902.0,Psammobia ferroensis,81263.0,1,1,2.0,0.9753822169193499
North Sea,1880,LIN,164760.0,Pandalus spp.,96966.0,1,1,1.0,0.4937048478422373
North Sea,1880,LEM,172888.0,Ophiothrix spp.,157793.0,1,1,1.0,1.5369449621520515
North Sea,1880,HAD,164744.0,Priapulus spp.,155156.0,1,1,1.0,0.2217878141688061
North Sea,1880,WIT,172873.0,Solen spp.,81021.0,1,1,1.0,0.59284
North Sea,1880,HAD,164744.0,Gastropod,69459.0,1,1,1.0,0.24155631868131874
North Sea,1880,BIB,164755.0,Portunus spp.,98738.0,1,1,2.0,3.492423829013188
North Sea,1880,BIB,164755.0,Pandalus spp.,96966.0,1,1,7.0,3.455933934895661
North Sea,1880,BIB,164755.0,Eupagurus spp,97774.0,1,1,2.0,4.881514
North Sea,1880,BIB,164755.0,Crustacean remains,83677.0,1,1,2.0,1.147528
North Sea,1880,BIB,164755.0,Crangon spp.,97106.0,1,1,4.0,2.859593625315847
North Sea,1880,HAD,164744.0,Venus spp.,81587.0,1,1,6.0,1.3951958349920914
North Sea,1880,TUR,616195.0,Fish remains,161105.0,1,1,1.0,0.0
North Sea,1880,DAB,172881.0,Tellina spp.,81074.0,1,1,1.0,0.21625
North Sea,1880,DAB,172881.0,Ophiothrix spp.,157793.0,1,1,2.0,3.073889924304103
North Sea,1880,DAB,172881.0,Nemertine sp.,57411.0,1,1,1.0,0.2525496071743912
North Sea,1880,WHG,164758.0,Mysid,89856.0,1,1,1.0,0.014378499156829677
North Sea,1880,FLE,172894.0,Herring,161722.0,1,1,1.0,0.0
North Sea,1880,GUG,167044.0,Planarian (polychaete larva),64358.0,1,1,1.0,0.003
North Sea,1880,PLE,172902.0,Phoxus (crustacean),94675.0,1,1,1.0,0.0315084005339304
North Sea,1880,PLE,172902.0,Diastylis spp.,90835.0,1,1,2.0,0.005527659597685263
North Sea,1880,GUG,167044.0,Ophiura albida,157426.0,1,1,1.0,0.2800470921443613
North Sea,1880,GUG,167044.0,Corystes cassivelannus,98660.0,1,1,1.0,3.63066099495314
North Sea,1880,HAD,164744.0,Echiurus spp,155054.0,1,1,1.0,1.9641
North Sea,1880,GUG,167044.0,Scrobicularia spp.,81301.0,1,1,1.0,0.03021300455854032
North Sea,1880,DAB,172881.0,Micrura purpurata (polychaete),204283.0,1,1,1.0,0.2525496071743912
