autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
134506,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,acanthopleura echinata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,5.1,-999,Sarcothalia crispata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135221,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,fissurella  picta,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,15.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135222,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,fissurella  puhlcra,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,15.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135223,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.02,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135224,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,scurria  ceciliana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.045,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135225,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,scurria  plana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.03,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135226,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,scurria scurra,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1.27,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135227,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,scurria variabilis,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135228,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,scurria viridula,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1.84,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135229,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,scurria zebrina,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.97,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135230,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,siphonaria lesoni,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.018,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135231,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,tegula atra,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135232,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,tonicia  benaventii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.14,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135233,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,tonicia  chilensis,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.14,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135234,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.14,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135235,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,austromegabalanus psittacus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.95,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135236,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,balanus laevis,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135237,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,brachidontes granulata,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.08,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135238,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,jhelius cirratus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135239,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,nothobalanus flosculus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135240,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,nothochthamalus scabrosus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135241,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,perumytilus purpuratus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.52,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135242,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,phragmatopoma spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.5,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135243,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,pyura chilensis,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.91,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135244,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,semimytilus algosus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.04,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135245,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,Nodilittorina peruviana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.0129,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135246,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,heliaster helianthus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,173.46,-999,austrolittorina araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.0068,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135247,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,balanus laevis,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135248,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,benthic_diatoms,,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135249,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,bryopsis_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135250,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,centroceras spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135251,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,ceramium spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135252,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,chaetomorpha_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135253,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,cladophora spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135254,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,ectocarpus silicosus,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135255,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,enteromorpha compressa,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135256,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,Gelidium chilensis,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135257,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,halopteris funicularis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135258,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,hildenbrandia lecanelieri,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135259,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,jhelius cirratus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135260,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,nothobalanus flosculus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135261,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,lithothamnion spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135262,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,nothochthamalus scabrosus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135263,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,petroglossum spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135264,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,peysonella spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135265,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,polysiphonia_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135266,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,porphyra_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135267,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,rama novazelandensis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135268,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,rhizoclonium cilindricum,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135269,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,Sarcothalia crispata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135270,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,scythosiphon lomentaria,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135271,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.02,-999,ulva rigida,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
