CruiseName,CruiseStationNumber,ShotLatDecimalDegrees,ShotLonDecimalDegrees,DateTimeShot,TowDuration,CatchNumber,CatchWeight,MainSpeciesCode,ValidityCode,SurfaceTemp,BottomTemp,SurfaceSalinity,BottomSalinity,ShotDepth
EHOLT/05/1955,45,75.4,17.033,19/07/1955 09:35,60,0,152,COD,V,3.9,1.4,NA,NA,183
EHOLT/05/1955,48,75.016,17.833,19/07/1955 16:40,60,0,191,COD,V,4.5,2.6,NA,NA,128
EHOLT/05/1955,49,75.058,17.683,19/07/1955 18:20,60,0,305,COD,V,4.6,NA,NA,NA,91
EHOLT/05/1955,50,75.133,16,19/07/1955 23:30,60,0,191,COD,V,3.8,2.3,NA,NA,238
EHOLT/05/1955,68,77.666,12.066,21/07/1955 22:00,60,0,76,COD,V,5.1,2,NA,NA,128
EHOLT/05/1955,73,77.916,10.8,22/07/1955 08:15,60,0,38,COD,V,4.1,2.6,NA,NA,183
EHOLT/05/1955,74,77.85,11.016,22/07/1955 09:55,60,0,191,COD,V,4.3,2,NA,34.78,165
EHOLT/05/1955,76,78.35,10.366,22/07/1955 14:30,60,0,152,COD,V,4.4,0.2,NA,34.51,128
EHOLT/05/1955,92,75.883,23.116,25/07/1955 12:10,60,0,152,COD,V,1.3,1.1,NA,34.24,73
EHOLT/05/1955,93,75.933,23.116,25/07/1955 13:50,60,0,152,COD,V,1.6,1.6,NA,NA,73
EHOLT/05/1955,95,75.95,23.383,25/07/1955 18:15,120,0,953,COD,V,1.4,1.4,NA,NA,64
EHOLT/05/1955,119,74.583,21.333,27/07/1955 22:30,60,0,191,COD,V,2.3,1.3,NA,NA,146
EHOLT/05/1955,120,74.65,21.083,28/07/1955 00:10,60,0,267,COD,V,1.7,1.2,NA,NA,146
EHOLT/05/1955,122,74.3,20.7,28/07/1955 08:10,60,0,457,COD,V,3,2.1,NA,NA,201
EHOLT/05/1955,123,74.233,20.533,28/07/1955 10:00,60,0,248,COD,V,2.3,NA,NA,NA,165
EHOLT/05/1955,124,74.166,20.45,28/07/1955 11:45,60,0,305,COD,V,3,2,NA,NA,119
EHOLT/05/1955,125,74,19.05,28/07/1955 15:45,60,0,3048,COD,V,3,2.6,NA,NA,128
EHOLT/05/1955,126,74,18.85,28/07/1955 17:55,60,0,1524,COD,V,2.2,NA,NA,NA,101
EHOLT/05/1955,127,74.016,18.566,28/07/1955 19:40,60,0,1143,COD,V,3.1,2.3,NA,NA,119
EHOLT/05/1955,128,74.041,18.433,28/07/1955 23:15,60,0,76,COD,V,2.6,NA,NA,NA,128
EHOLT/05/1955,129,73.983,18.983,29/07/1955 08:25,60,3,6,COD,V,2.6,2.7,NA,NA,146
EHOLT/05/1955,130,73.983,19.216,29/07/1955 10:15,60,0,1524,COD,V,3.4,2.7,NA,NA,128
EHOLT/05/1955,131,74,19.466,29/07/1955 12:05,60,0,572,COD,V,3,2.4,NA,NA,146
EHOLT/05/1955,132,73.983,19.333,29/07/1955 13:45,60,0,114,COD,V,3.5,NA,NA,NA,128
EHOLT/05/1955,133,73.983,18.966,29/07/1955 15:40,60,0,2667,COD,V,2.8,NA,NA,NA,128
EHOLT/05/1955,134,73.983,19.216,29/07/1955 17:40,60,0,1524,COD,V,3.4,NA,NA,NA,128
EHOLT/05/1956,28,74.366,17.8,26/07/1956 08:35,90,0,686,COD,V,7,3,NA,NA,146
EHOLT/05/1956,29,74.3,18.066,26/07/1956 10:55,95,0,3429,COD,V,7,NA,NA,NA,146
EHOLT/05/1956,30,74.3,18.233,26/07/1956 13:30,60,0,762,COD,V,2.4,2.2,NA,34.81,183
EHOLT/05/1956,31,74.266,18.433,26/07/1956 15:20,60,0,953,COD,V,2.4,2.2,NA,NA,110
EHOLT/05/1956,32,74.416,16.866,26/07/1956 20:00,75,0,1943,COD,V,7.6,2.5,NA,NA,201
EHOLT/05/1956,42,75.216,17.3,27/07/1956 19:25,60,0,2362,COD,V,6.1,2.7,NA,34.98,150
EHOLT/05/1956,50,75.666,17.266,28/07/1956 14:10,60,0,1067,COD,V,6,3.1,NA,35,210
EHOLT/05/1956,62,76.75,14.216,29/07/1956 11:40,60,0,1029,COD,V,5.8,NA,NA,NA,55
EHOLT/05/1956,77,78.5,10.266,30/07/1956 13:10,60,10,20,COD,V,6,2.8,NA,NA,82
EHOLT/05/1956,78,78.116,9.95,30/07/1956 18:50,60,0,1562,COD,V,6.9,4.8,NA,35.09,210
EHOLT/05/1956,79,78.083,9.683,30/07/1956 20:15,30,0,591,COD,V,7.3,3.7,NA,35.07,201
EHOLT/05/1956,85,76.6,14.816,31/07/1956 21:30,60,0,953,COD,V,7,NA,NA,NA,50
EHOLT/05/1956,94,76.75,17.766,01/08/1956 15:45,110,0,114,COD,V,4.3,0.1,NA,NA,155
EHOLT/05/1956,104,75.733,20.266,02/08/1956 16:45,105,0,419,COD,V,3,NA,NA,NA,59
EHOLT/05/1956,115,74.133,19.466,03/08/1956 17:30,65,0,95,COD,V,3.4,1.6,NA,34.83,82
EHOLT/05/1956,116,74.133,19.2,03/08/1956 19:15,90,0,381,COD,V,6.6,1.5,NA,NA,110
EHOLT/05/1956,157,76.283,23.95,12/08/1956 10:40,60,0,95,COD,V,2.5,2.4,NA,NA,59
EHOLT/05/1956,162,76.1,20.866,12/08/1956 20:45,75,0,114,COD,V,3.9,NA,NA,NA,241
EHOLT/05/1956,187,74.683,19.4,15/08/1956 10:35,15,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1956,188,74.666,19.5,15/08/1956 13:45,45,0,305,COD,V,3.2,NA,NA,NA,55
EHOLT/05/1956,189,74.65,18.633,15/08/1956 16:40,55,0,514,COD,V,3.4,NA,NA,NA,73
EHOLT/05/1956,190,74.633,18.466,15/08/1956 19:15,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1956,191,74.616,17.733,15/08/1956 22:30,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1956,195,74.633,17.433,16/08/1956 08:35,40,0,229,COD,V,3.3,NA,NA,NA,146
EHOLT/05/1956,196,74.633,17.666,16/08/1956 10:00,60,0,342,COD,V,3.5,NA,NA,NA,128
EHOLT/05/1956,197,74.633,17.933,16/08/1956 11:50,60,0,343,COD,V,3.5,NA,NA,NA,113
EHOLT/05/1956,198,74.366,18.2,16/08/1956 15:30,90,0,114,COD,V,3.1,NA,NA,NA,132
EHOLT/05/1957,18,76.366,28.866,12/10/1957 09:15,120,0,1524,COD,V,1.3,0.6,NA,34.99,183
EHOLT/05/1957,19,76.25,28.833,12/10/1957 13:00,120,0,572,COD,V,1,0.4,NA,NA,183
EHOLT/05/1957,20,76.133,28.533,12/10/1957 16:00,140,0,572,COD,V,1,-0.4,NA,NA,165
EHOLT/05/1957,21,76.033,28.133,12/10/1957 19:20,120,0,572,COD,V,3.2,0.5,NA,34.65,134
EHOLT/05/1957,25,76.566,27.7,13/10/1957 08:20,120,0,191,COD,V,1.5,-0.5,NA,NA,128
EHOLT/05/1957,26,76.5,27.833,13/10/1957 11:00,120,0,381,COD,V,1,0.3,NA,34.96,135
EHOLT/05/1957,27,76.566,78.233,13/10/1957 13:50,120,0,38,COD,V,0.7,0.3,NA,NA,165
EHOLT/05/1957,28,76.666,27.866,13/10/1957 16:50,120,0,76,COD,V,1.7,-0.7,NA,34.67,165
EHOLT/05/1957,33,77.066,31.8,14/10/1957 08:15,120,0,1334,COD,V,2.4,1,NA,NA,201
EHOLT/05/1957,34,77.066,32.266,14/10/1957 11:10,120,0,762,COD,V,1.4,0.6,NA,34.99,192
EHOLT/05/1957,35,77.066,32.8,14/10/1957 13:50,120,0,381,COD,V,1.9,0.9,NA,NA,155
EHOLT/05/1957,36,77.15,33.166,14/10/1957 16:30,120,0,191,COD,V,2,0.7,NA,35.01,144
EHOLT/05/1957,38,77.566,30.3,15/10/1957 08:15,120,0,76,COD,V,0.9,0,NA,NA,227
EHOLT/05/1957,39,77.466,30,15/10/1957 11:00,120,0,191,COD,V,1.2,0.9,NA,35.02,216
EHOLT/05/1957,40,77.366,30.166,15/10/1957 13:45,120,0,381,COD,V,2.6,1.6,NA,NA,201
EHOLT/05/1957,41,77.25,30.166,15/10/1957 16:30,120,0,762,COD,V,2.8,0.9,NA,35.03,194
EHOLT/05/1957,51,77.083,27.833,17/10/1957 09:25,120,0,229,COD,V,0.4,1,NA,35.05,174
EHOLT/05/1957,52,77.15,28.15,17/10/1957 13:25,120,0,381,COD,V,2.7,1.3,NA,35.05,183
EHOLT/05/1957,53,77.15,28.7,17/10/1957 16:10,120,0,381,COD,V,2.6,1.5,NA,NA,201
EHOLT/05/1957,54,77.15,29.2,17/10/1957 18:50,120,0,762,COD,V,1.8,1.4,NA,35.06,210
EHOLT/05/1957,67,76.55,13.966,20/10/1957 08:40,110,0,1219,COD,V,6,4.5,NA,NA,208
EHOLT/05/1957,68,76.55,14.383,20/10/1957 11:20,120,0,1905,COD,V,3.1,3.1,NA,35.03,183
EHOLT/05/1957,69,76.766,13.433,20/10/1957 16:25,120,0,191,COD,V,6.2,4.1,NA,35.06,150
EHOLT/05/1957,70,76.9,13.2,20/10/1957 19:10,110,0,381,COD,V,2.2,4.4,NA,NA,192
EHOLT/05/1957,72,78.35,10,21/10/1957 08:40,120,0,438,COD,V,4.2,3.9,NA,35.04,192
EHOLT/05/1957,73,78.3,10.416,21/10/1957 11:30,120,0,724,COD,V,3.8,3.8,NA,35.03,137
EHOLT/05/1958,16,74.133,19.233,18/08/1958 15:30,90,0,610,COD,V,3.6,NA,NA,NA,82
EHOLT/05/1958,32,76.8,14.416,20/08/1958 11:30,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1958,33,76.766,14.2,20/08/1958 15:20,80,0,4000,COD,V,4.5,NA,NA,NA,73
EHOLT/05/1958,34,76.816,14.433,20/08/1958 17:00,90,0,476,COD,V,4.6,NA,NA,NA,73
EHOLT/05/1958,35,76.816,14.433,20/08/1958 19:25,60,0,248,COD,V,3.3,NA,NA,NA,73
EHOLT/05/1958,36,76.766,14.333,20/08/1958 21:15,60,0,2134,COD,V,3.6,NA,NA,NA,64
EHOLT/05/1958,37,76.766,14.533,21/08/1958 08:30,60,0,1219,COD,V,4.3,NA,NA,NA,73
EHOLT/05/1958,38,76.833,14.583,21/08/1958 12:15,75,0,895,COD,V,4.4,NA,NA,NA,64
EHOLT/05/1958,39,76.783,14.4,21/08/1958 14:45,75,0,5696,COD,V,3.5,NA,NA,NA,64
EHOLT/05/1958,40,76.783,14.633,22/08/1958 08:20,60,0,4572,COD,V,4.2,NA,NA,NA,64
EHOLT/05/1958,41,76.816,14.3,22/08/1958 11:30,60,0,743,COD,V,2.6,NA,NA,NA,73
EHOLT/05/1958,42,76.75,14.483,22/08/1958 13:45,60,0,6668,COD,V,3.6,NA,NA,NA,82
EHOLT/05/1958,43,76.833,14.466,22/08/1958 17:20,65,0,6211,COD,V,2.9,NA,NA,NA,82
EHOLT/05/1958,47,78.333,10.45,23/08/1958 10:05,85,0,238,COD,V,3.6,NA,NA,NA,101
EHOLT/05/1958,48,78.4,10.616,23/08/1958 12:00,60,0,152,COD,V,4,NA,NA,NA,91
EHOLT/05/1958,49,78.85,9.833,23/08/1958 16:32,88,0,8182,COD,V,3.9,NA,NA,NA,91
EHOLT/05/1958,50,78.916,10.066,23/08/1958 21:30,60,0,1495,COD,V,3.8,NA,NA,NA,64
EHOLT/05/1958,51,78.8,9.7,24/08/1958 08:05,60,0,495,COD,V,3.9,NA,NA,NA,110
EHOLT/05/1958,52,78.866,9.966,24/08/1958 09:45,60,0,1105,COD,V,4,NA,NA,NA,82
EHOLT/05/1958,54,79.05,9.95,24/08/1958 19:00,40,0,848,COD,V,4.3,NA,NA,NA,73
EHOLT/05/1958,55,79.066,9.8,24/08/1958 21:45,60,0,2553,COD,V,3.8,NA,NA,NA,66
EHOLT/05/1958,56,79.05,9.833,25/08/1958 08:15,60,0,1048,COD,V,3.8,NA,NA,NA,73
EHOLT/05/1958,57,79.083,9.5,25/08/1958 11:25,65,0,191,COD,V,3.8,NA,NA,NA,64
EHOLT/05/1958,58,79.133,9.25,25/08/1958 13:15,60,0,562,COD,V,3.8,NA,NA,NA,130
EHOLT/05/1958,59,79.116,9.333,25/08/1958 19:00,60,0,76,COD,V,3.8,NA,NA,NA,128
EHOLT/05/1958,60,79.166,9.016,25/08/1958 20:45,60,0,152,COD,V,3.8,NA,NA,NA,183
EHOLT/05/1958,61,79.233,8.883,25/08/1958 22:30,60,0,181,COD,V,4,NA,NA,NA,165
EHOLT/05/1958,62,79.066,9.866,26/08/1958 08:15,60,0,800,COD,V,4,2.3,NA,34.72,73
EHOLT/05/1958,67,77.933,12.516,27/08/1958 10:03,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1958,68,77.933,12.233,27/08/1958 11:30,75,36,72,COD,V,4.2,NA,NA,NA,128
EHOLT/05/1958,70,77.766,11.433,27/08/1958 17:45,60,0,95,COD,V,3.8,NA,NA,NA,128
EHOLT/05/1958,71,77.8,11.133,27/08/1958 19:30,60,0,457,COD,V,4.3,NA,NA,NA,119
EHOLT/05/1958,72,77.816,10.8,27/08/1958 21:15,75,0,2905,COD,V,4.5,NA,NA,NA,165
EHOLT/05/1958,76,76.583,15.066,27/08/1958 11:45,1505,0,1553,COD,V,2.8,NA,NA,NA,110
EHOLT/05/1958,81,75.383,21.083,29/08/1958 08:00,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1958,82,74.016,19.3,02/09/1958 15:45,60,0,381,COD,V,3.5,NA,NA,NA,128
EHOLT/05/1958,83,74.033,19.05,02/09/1958 20:15,60,0,191,COD,V,3.8,NA,NA,NA,128
EHOLT/05/1958,84,73.983,18.933,02/09/1958 22:40,60,0,381,COD,V,3.6,NA,NA,NA,119
EHOLT/05/1958,85,73.966,19.283,03/09/1958 08:00,60,0,191,COD,V,3.6,NA,NA,NA,146
EHOLT/05/1958,86,73.983,19.033,03/09/1958 10:00,60,0,38,COD,V,3.6,NA,NA,NA,128
EHOLT/05/1958,87,74.016,18.666,03/09/1958 12:10,60,0,38,COD,V,3.2,NA,NA,NA,119
EHOLT/05/1958,88,74.083,18.533,03/09/1958 14:30,30,0,38,COD,V,3.2,NA,NA,NA,101
EHOLT/05/1958,89,74.133,18.683,03/09/1958 15:50,60,0,38,COD,V,3.4,NA,NA,NA,73
EHOLT/05/1958,90,74.033,18.966,03/09/1958 20:15,75,0,305,COD,V,3.4,NA,NA,NA,101
EHOLT/05/1958,91,73.966,19,03/09/1958 22:30,70,0,191,COD,V,3.8,NA,NA,NA,128
EHOLT/05/1958,92,74.316,22.266,04/09/1958 09:20,70,0,381,COD,V,4.2,NA,NA,NA,165
EHOLT/05/1958,93,74.4,22.2,04/09/1958 11:15,75,0,191,COD,V,4,NA,NA,NA,183
EHOLT/05/1958,94,74.5,22.133,04/09/1958 13:15,60,0,114,COD,V,4.2,NA,NA,NA,183
EHOLT/05/1958,95,74.583,22.233,04/09/1958 15:00,75,0,191,COD,V,3.8,NA,NA,NA,192
EHOLT/05/1958,96,74.616,21.866,04/09/1958 16:55,70,0,191,COD,V,3.8,NA,NA,NA,192
EHOLT/05/1958,97,74.616,21.633,04/09/1958 18:50,70,0,381,COD,V,3.6,NA,NA,NA,137
EHOLT/05/1958,98,74.55,21.4,04/09/1958 21:00,60,0,114,COD,V,3.5,NA,NA,NA,137
EHOLT/05/1958,99,74.516,21.3,04/09/1958 22:40,60,0,191,COD,V,3.6,NA,NA,NA,110
EHOLT/05/1958,101,74.633,18.616,05/09/1958 08:15,60,0,152,COD,V,6.2,NA,NA,NA,82
EHOLT/05/1958,102,74.616,18.366,05/09/1958 10:00,75,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1958,103,74.583,18.133,05/09/1958 13:45,60,0,724,COD,V,5.1,NA,NA,NA,113
EHOLT/05/1958,104,74.6,17.8,05/09/1958 15:40,60,0,305,COD,V,4.2,NA,NA,NA,117
EHOLT/05/1958,105,74.616,17.55,05/09/1958 18:40,60,0,762,COD,V,4.2,NA,NA,NA,128
EHOLT/05/1958,106,74.683,17.2,05/09/1958 21:00,60,0,381,COD,V,3.8,NA,NA,NA,146
EHOLT/05/1958,107,74.666,17.566,05/09/1958 22:50,60,0,572,COD,V,3.9,NA,NA,NA,137
EHOLT/05/1958,108,74.7,17.166,06/09/1958 08:05,70,0,381,COD,V,3.8,NA,NA,NA,165
EHOLT/05/1958,109,74.65,17.366,06/09/1958 10:00,60,0,572,COD,V,3.6,NA,NA,NA,146
EHOLT/05/1958,110,74.633,17.583,06/09/1958 11:50,70,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1958,111,74.533,17.516,06/09/1958 14:10,80,0,191,COD,V,4,NA,NA,NA,146
EHOLT/05/1958,112,74.666,17.7,06/09/1958 16:00,60,0,1905,COD,V,4,NA,NA,NA,119
EHOLT/05/1958,113,74.583,17.633,06/09/1958 18:45,60,0,1524,COD,V,4.2,NA,NA,NA,110
EHOLT/05/1958,114,74.6,17.85,06/09/1958 22:00,70,0,381,COD,V,4.2,NA,NA,NA,117
EHOLT/05/1958,115,74.533,18.033,06/09/1958 23:50,60,0,191,COD,V,4.2,NA,NA,NA,117
EHOLT/05/1958,116,74.55,18.083,07/09/1958 08:10,40,0,305,COD,V,4.2,NA,NA,NA,128
EHOLT/05/1958,117,74.716,17.366,08/09/1958 08:10,65,0,191,COD,V,5,NA,NA,NA,135
EHOLT/05/1958,118,74.65,17.583,08/09/1958 10:10,60,0,381,COD,V,4,NA,NA,NA,128
EHOLT/05/1958,119,74.616,17.85,08/09/1958 12:00,60,0,114,COD,V,3.6,NA,NA,NA,117
EHOLT/05/1958,120,74.55,18.016,08/09/1958 14:10,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1958,121,74.65,17.9,08/09/1958 16:30,90,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1958,122,74.716,17.616,08/09/1958 19:00,60,0,1524,COD,V,3.9,NA,NA,NA,110
EHOLT/05/1958,123,74.666,17.733,08/09/1958 21:45,60,0,1334,COD,V,3.8,NA,NA,NA,110
EHOLT/05/1958,125,74.466,16.416,09/09/1958 09:00,60,0,38,COD,V,7.4,NA,NA,NA,329
EHOLT/05/1958,126,74.4,16.4,09/09/1958 10:45,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1959,19,75.833,16.233,17/07/1959 06:30,75,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1959,42,77.783,12.2,19/07/1959 09:00,90,0,38,COD,V,NA,NA,NA,NA,55
EHOLT/05/1959,43,77.833,11.633,19/07/1959 11:00,90,0,124,COD,V,NA,NA,NA,NA,91
EHOLT/05/1959,44,77.85,11.583,19/07/1959 13:00,90,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1959,45,77.883,11.633,19/07/1959 15:00,90,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1959,46,77.833,11.816,19/07/1959 18:30,90,0,238,COD,V,NA,NA,NA,NA,82
EHOLT/05/1959,47,77.866,11.85,19/07/1959 20:30,95,0,57,COD,V,NA,NA,NA,NA,73
EHOLT/05/1959,48,77.8,11.833,20/07/1959 08:00,90,0,38,COD,V,NA,NA,NA,NA,101
EHOLT/05/1959,49,77.716,12.566,20/07/1959 10:05,90,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1959,51,77.416,12.4,20/07/1959 15:15,90,0,133,COD,V,NA,NA,NA,NA,91
EHOLT/05/1959,52,77.533,12.383,20/07/1959 17:30,90,0,171,COD,V,NA,NA,NA,NA,119
EHOLT/05/1959,53,77.483,12.816,20/07/1959 19:40,90,0,514,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,54,77.516,12.383,20/07/1959 22:00,95,0,95,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,56,76.883,13.666,21/07/1959 09:15,90,0,305,COD,V,NA,NA,NA,NA,128
EHOLT/05/1959,57,76.95,13.45,21/07/1959 11:20,90,0,2820,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,58,76.866,13.7,21/07/1959 14:15,90,0,143,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,59,76.933,13.5,21/07/1959 16:30,90,0,953,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,60,77,13.6,21/07/1959 18:45,90,0,800,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,61,76.95,13.416,21/07/1959 21:00,90,0,229,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,62,76.966,13.266,22/07/1959 08:15,65,0,1962,COD,V,NA,NA,NA,NA,101
EHOLT/05/1959,63,76.966,13.516,22/07/1959 11:00,40,0,343,COD,V,NA,NA,NA,NA,146
EHOLT/05/1959,64,76.916,13.533,22/07/1959 12:20,40,0,1086,COD,V,NA,NA,NA,NA,119
EHOLT/05/1959,65,76.95,13.433,22/07/1959 14:00,30,0,2883,COD,V,NA,NA,NA,NA,119
EHOLT/05/1959,66,77,13.566,22/07/1959 15:45,60,0,933,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,67,76.95,13.433,22/07/1959 18:20,60,0,1143,COD,V,NA,NA,NA,NA,119
EHOLT/05/1959,68,76.916,13.5,22/07/1959 20:05,30,0,857,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,69,76.9,13.6,22/07/1959 21:10,60,0,419,COD,V,NA,NA,NA,NA,101
EHOLT/05/1959,70,76.95,13.55,23/07/1959 22:50,60,0,619,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,74,76.933,13.433,23/07/1959 08:15,60,0,4096,COD,V,NA,NA,NA,NA,119
EHOLT/05/1959,75,76.9,13.416,23/07/1959 10:35,30,0,3524,COD,V,NA,NA,NA,NA,110
EHOLT/05/1959,78,74.4,16.4,24/07/1959 10:45,30,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/05/1959,79,74.383,16.366,24/07/1959 11:45,60,11,22,COD,V,NA,NA,NA,NA,347
EHOLT/05/1959,80,74.366,16.333,24/07/1959 13:40,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/06/1949,10,74.133,20.633,13/07/1949 08:05,60,0,1905,COD,V,4.1,1.9,NA,NA,165
EHOLT/06/1949,11,74.125,20.633,13/07/1949 10:45,90,0,1905,COD,V,NA,1.6,NA,NA,128
EHOLT/06/1949,12,74.2,20.3,13/07/1949 13:30,90,0,1905,COD,V,4.5,1.6,NA,NA,117
EHOLT/06/1949,13,74.333,20.216,13/07/1949 17:30,60,0,953,COD,V,1.8,1.6,NA,NA,128
EHOLT/06/1949,14,74.333,20.216,13/07/1949 19:50,60,0,191,COD,V,1.9,1.1,NA,NA,121
EHOLT/06/1949,17,74.358,19.95,14/07/1949 08:30,60,0,76,COD,V,0.9,0.4,NA,NA,102
EHOLT/06/1949,18,74.366,20.1,14/07/1949 10:35,60,0,191,COD,V,2.6,0.7,NA,NA,110
EHOLT/06/1949,20,74.183,20.266,14/07/1949 14:45,60,0,381,COD,V,3.7,1.6,NA,NA,115
EHOLT/06/1949,21,74.133,20.1,14/07/1949 17:00,60,0,1524,COD,V,4.4,1.9,NA,NA,106
EHOLT/06/1949,22,74.083,19.983,14/07/1949 19:10,60,0,4572,COD,V,8.7,1.7,NA,NA,128
EHOLT/06/1949,44,74.041,19.433,20/07/1949 09:00,60,0,762,COD,V,4.1,2,NA,NA,119
EHOLT/06/1949,45,74.016,19.2,20/07/1949 11:20,60,0,1905,COD,V,2.2,1.7,NA,NA,124
EHOLT/06/1949,46,74,18.966,20/07/1949 13:20,60,0,114,COD,V,1.6,1.7,NA,NA,106
EHOLT/06/1949,48,73.933,18.7,20/07/1949 16:30,60,0,191,COD,V,5.2,1.4,NA,NA,157
EHOLT/06/1949,49,73.925,18.966,20/07/1949 18:40,60,0,2286,COD,V,5.4,1.5,NA,NA,172
EHOLT/06/1949,50,73.916,19.2,20/07/1949 20:40,60,0,191,COD,V,5.7,1.4,NA,NA,146
EHOLT/06/1949,52,74.366,18.166,21/07/1949 07:40,60,0,191,COD,V,3.5,2.3,NA,NA,128
EHOLT/06/1949,53,74.408,18.033,21/07/1949 09:40,60,0,572,COD,V,5.2,2.5,NA,NA,119
EHOLT/06/1949,54,74.416,17.9,21/07/1949 12:15,60,0,38,COD,V,5.8,2.7,NA,NA,119
EHOLT/06/1949,57,74.783,23.3,22/07/1949 09:30,60,0,7620,COD,V,4.1,0.2,NA,NA,176
EHOLT/06/1949,58,74.5,23.366,22/07/1949 12:30,60,0,9144,COD,V,NA,NA,NA,NA,165
EHOLT/06/1949,60,75,25.433,23/07/1949 08:00,60,1,2,COD,V,5.3,-0.3,NA,NA,183
EHOLT/06/1949,61,75.05,25.616,23/07/1949 10:30,60,0,76,COD,V,5.3,0,NA,NA,190
EHOLT/06/1949,63,75.05,24.85,23/07/1949 15:10,60,0,1524,COD,V,4.3,0,NA,NA,165
EHOLT/06/1949,64,75.058,24.5,23/07/1949 17:30,120,0,1524,COD,V,4,-0.5,NA,NA,174
EHOLT/06/1949,66,75,23.75,23/07/1949 20:40,60,3,6,COD,V,NA,NA,NA,NA,137
EHOLT/06/1949,68,75.316,26.266,24/07/1949 08:00,60,0,572,COD,V,NA,NA,NA,NA,179
EHOLT/06/1949,69,75.266,26.016,24/07/1949 10:30,60,5,10,COD,V,4.1,0.1,NA,NA,179
EHOLT/06/1949,70,75.25,25.8,24/07/1949 13:30,60,3,6,COD,V,5.3,0,NA,NA,194
EHOLT/06/1949,75,74.333,22.183,25/07/1949 19:15,60,0,953,COD,V,3.5,0.7,NA,NA,155
EHOLT/06/1949,76,74.266,22.233,25/07/1949 21:30,60,0,4572,COD,V,4.6,0.9,NA,NA,201
EHOLT/06/1949,78,74.95,17.933,26/07/1949 08:15,60,0,305,COD,V,3.8,2.9,NA,NA,132
EHOLT/06/1949,79,74.966,17.766,26/07/1949 10:30,60,0,38,COD,V,4.7,3,NA,NA,113
EHOLT/06/1949,80,75.008,17.666,26/07/1949 12:40,60,0,76,COD,V,4.2,2.8,NA,NA,143
EHOLT/06/1949,81,75.05,17.666,26/07/1949 15:20,60,NA,0,NA,NA,NA,NA,NA,NA,NA
EHOLT/06/1951,25,74.333,17.4,24/10/1951 16:50,120,0,267,COD,V,0.7,4.4,NA,NA,121
EHOLT/06/1951,31,74.75,18.5,25/10/1951 05:46,119,0,19,COD,V,0.8,4.5,NA,NA,161
EHOLT/06/1951,32,74.716,18.233,25/10/1951 08:45,120,0,343,COD,V,3.1,5.4,NA,NA,166
EHOLT/06/1951,33,74.6,18.116,25/10/1951 11:40,120,0,229,COD,V,1.1,3.4,NA,NA,179
EHOLT/06/1951,34,74.483,17.7,25/10/1951 14:30,120,0,381,COD,V,0.8,2.2,NA,NA,119
EHOLT/06/1951,35,74.616,17.3,25/10/1951 17:45,180,0,305,COD,V,0.9,3.6,NA,NA,146
EHOLT/06/1951,44,76.516,14.566,26/10/1951 18:00,90,0,762,COD,V,-0.6,2.7,NA,NA,219
EHOLT/06/1951,45,76.533,14.116,26/10/1951 20:15,120,0,3810,COD,V,0.5,5.3,NA,NA,194
EHOLT/06/1951,50,77.1,12.066,27/10/1951 09:50,120,0,191,COD,V,1.4,5.1,NA,NA,201
EHOLT/06/1951,51,77.191,11.866,27/10/1951 12:30,120,0,381,COD,V,0.8,3.3,NA,NA,192
EHOLT/06/1951,52,77.25,11.5,27/10/1951 15:15,120,0,381,COD,V,2.3,5.2,NA,NA,192
EHOLT/06/1951,61,77.366,12.1,28/10/1951 07:40,120,0,572,COD,V,-0.6,3.7,NA,NA,137
